"matrix","wgcna_power","GCNA_module","best_matching_WGCNA_module","best_jaccard_overlap","best_jaccard_distance"
"protected","power8","Vitvi03g04266","green",0.0706751054852321,0.929324894514768
"protected","power8","Vitvi03g04466","darkgrey",0.0695652173913043,0.930434782608696
"protected","power8","Vitvi04g00017","thistle2",0.0254237288135593,0.974576271186441
"protected","power8","Vitvi04g01254","green",0.027455121436114,0.972544878563886
"protected","power8","Vitvi04g01325","white",0.215116279069767,0.784883720930233
"protected","power8","Vitvi04g01375","white",0.197674418604651,0.802325581395349
"protected","power8","Vitvi04g01550","blue",0.19587366276108,0.80412633723892
"protected","power8","Vitvi04g01555","green",0.0603174603174603,0.93968253968254
"protected","power8","Vitvi04g01887","blue",0.0737997957099081,0.926200204290092
"protected","power8","Vitvi04g02114","green",0.0125523012552301,0.98744769874477
"protected","power8","Vitvi04g04009","black",0.0910151691948658,0.908984830805134
"protected","power8","Vitvi04g04010","green",0.0517970401691332,0.948202959830867
"protected","power8","Vitvi04g04011","green",0.0602536997885835,0.939746300211416
"protected","power8","Vitvi04g04029","darkgrey",0.0442477876106195,0.955752212389381
"protected","power8","Vitvi05g00028","blue",0.0386670058509285,0.961332994149071
"protected","power8","Vitvi05g00108","blue",0.0844818785094436,0.915518121490556
"protected","power8","Vitvi05g00145","blue",0.0143516145566376,0.985648385443362
"protected","power8","Vitvi05g00726","lightyellow",0.0248618784530387,0.975138121546961
"protected","power8","Vitvi05g01400","lightcyan",0.10498687664042,0.89501312335958
"protected","power8","Vitvi05g01579","cyan",0.123152709359606,0.876847290640394
"protected","power8","Vitvi05g01674","red",0.046218487394958,0.953781512605042
"protected","power8","Vitvi05g04232","paleturquoise",0.0897435897435897,0.91025641025641
"protected","power8","Vitvi06g01410","green",0.0327706057596822,0.967229394240318
"protected","power8","Vitvi06g01618","green",0.0963350785340314,0.903664921465969
"protected","power8","Vitvi06g04121","green",0.0718816067653277,0.928118393234672
"protected","power8","Vitvi07g00283","green",0.0187695516162669,0.981230448383733
"protected","power8","Vitvi07g00523","blue",0.14519427402863,0.85480572597137
"protected","power8","Vitvi07g01267","turquoise",0.121893705786323,0.878106294213677
"protected","power8","Vitvi07g01315","cyan",0.175742574257426,0.824257425742574
"protected","power8","Vitvi07g01342","salmon",0.0763358778625954,0.923664122137405
"protected","power8","Vitvi07g01407","brown",0.00887573964497041,0.99112426035503
"protected","power8","Vitvi07g01718","thistle2",0.0957446808510638,0.904255319148936
"protected","power8","Vitvi07g01719","thistle2",0.102564102564103,0.897435897435897
"protected","power8","Vitvi07g02832","grey60",0.0697674418604651,0.930232558139535
"protected","power8","Vitvi07g03086","tan",0.150909090909091,0.849090909090909
"protected","power8","Vitvi08g00957","purple",0.0148367952522255,0.985163204747775
"protected","power8","Vitvi08g01333","green",0.0311203319502075,0.968879668049793
"protected","power8","Vitvi08g01617","green",0.0305263157894737,0.969473684210526
"protected","power8","Vitvi08g01846","midnightblue",0.0129533678756477,0.987046632124352
"protected","power8","Vitvi08g01897","green",0.0166666666666667,0.983333333333333
"protected","power8","Vitvi08g02218","green",0.0791974656810982,0.920802534318902
"protected","power8","Vitvi08g02288","midnightblue",0.16,0.84
"protected","power8","Vitvi09g00419","cyan",0.214105793450882,0.785894206549118
"protected","power8","Vitvi09g00867","green",0.0705263157894737,0.929473684210526
"protected","power8","Vitvi09g01646","bisque4",0.0166666666666667,0.983333333333333
"protected","power8","Vitvi09g01698","tan",0.0411214953271028,0.958878504672897
"protected","power8","Vitvi09g04280","green",0.056203605514316,0.943796394485684
"protected","power8","Vitvi09g04564","tan",0.149722735674677,0.850277264325323
"protected","power8","Vitvi10g00984","green",0.0678496868475992,0.932150313152401
"protected","power8","Vitvi10g01812","turquoise",0.0489434711937873,0.951056528806213
"protected","power8","Vitvi10g04044","green",0.0625,0.9375
"protected","power8","Vitvi10g04085","green",0.0315789473684211,0.968421052631579
"protected","power8","Vitvi10g04282","lightyellow",0.0140449438202247,0.985955056179775
"protected","power8","Vitvi10g04504","green",0.1,0.9
"protected","power8","Vitvi11g00075","blue",0.0556410256410256,0.944358974358974
"protected","power8","Vitvi11g00217","green",0.110995850622407,0.889004149377593
"protected","power8","Vitvi11g00285","turquoise",0.0371438874864767,0.962856112513523
"protected","power8","Vitvi11g00286","green",0.0916104146576663,0.908389585342334
"protected","power8","Vitvi11g01637","darkgrey",0.0460251046025105,0.95397489539749
"protected","power8","Vitvi12g00368","pink",0.0667522464698331,0.933247753530167
"protected","power8","Vitvi12g01881","lightyellow",0.0469483568075117,0.953051643192488
"protected","power8","Vitvi12g01882","red",0.0284775465498357,0.971522453450164
"protected","power8","Vitvi12g01921","cyan",0.109137055837563,0.890862944162436
"protected","power8","Vitvi12g02011","cyan",0.0943877551020408,0.905612244897959
"protected","power8","Vitvi12g04108","cyan",0.176470588235294,0.823529411764706
"protected","power8","Vitvi12g04404","cyan",0.212121212121212,0.787878787878788
"protected","power8","Vitvi12g04463","cyan",0.14030612244898,0.85969387755102
"protected","power8","Vitvi12g04498","cyan",0.131443298969072,0.868556701030928
"protected","power8","Vitvi12g04515","cyan",0.0723514211886305,0.92764857881137
"protected","power8","Vitvi12g04543","tan",0.0968921389396709,0.903107861060329
"protected","power8","Vitvi12g04545","cyan",0.0870646766169154,0.912935323383085
"protected","power8","Vitvi12g04595","green",0.0263435194942044,0.973656480505796
"protected","power8","Vitvi12g04598","cyan",0.178117048346056,0.821882951653944
"protected","power8","Vitvi12g04607","cyan",0.196428571428571,0.803571428571429
"protected","power8","Vitvi13g00551","thistle2",0.0564516129032258,0.943548387096774
"protected","power8","Vitvi13g01098","blue",0.104618525133963,0.895381474866037
"protected","power8","Vitvi13g01468","green",0.102296450939457,0.897703549060543
"protected","power8","Vitvi13g01608","green",0.027455121436114,0.972544878563886
"protected","power8","Vitvi13g01616","green",0.0519067796610169,0.948093220338983
"protected","power8","Vitvi13g01638","green",0.0613756613756614,0.938624338624339
"protected","power8","Vitvi13g01984","green",0.0551431601272534,0.944856839872747
"protected","power8","Vitvi13g02083","green",0.0827225130890052,0.917277486910995
"protected","power8","Vitvi13g02285","lightcyan",0.148936170212766,0.851063829787234
"protected","power8","Vitvi13g04289","green",0.0967402733964248,0.903259726603575
"protected","power8","Vitvi13g04528","green",0.120292887029289,0.879707112970711
"protected","power8","Vitvi13g04529","green",0.106471816283925,0.893528183716075
"protected","power8","Vitvi13g04540","green",0.0351602895553257,0.964839710444674
"protected","power8","Vitvi13g04677","green",0.0465608465608466,0.953439153439153
"protected","power8","Vitvi13g04698","green",0.0541666666666667,0.945833333333333
"protected","power8","Vitvi13g04706","green",0.087737843551797,0.912262156448203
"protected","power8","Vitvi14g00679","turquoise",0.117296222664016,0.882703777335984
"protected","power8","Vitvi14g01926","green",0.0063626723223754,0.993637327677625
"protected","power8","Vitvi14g02663","tan",0.0724381625441696,0.92756183745583
"protected","power8","Vitvi14g04416","white",0.153846153846154,0.846153846153846
"protected","power8","Vitvi16g00160","black",0.0231481481481481,0.976851851851852
"protected","power8","Vitvi16g00901","green",0.0063626723223754,0.993637327677625
"protected","power8","Vitvi16g04295","turquoise",0.0858376822026273,0.914162317797373
"protected","power8","Vitvi16g04388","green",0.0918580375782881,0.908141962421712
"protected","power8","Vitvi16g04448","cyan",0.0405063291139241,0.959493670886076
"protected","power8","Vitvi17g00339","paleturquoise",0.00694444444444444,0.993055555555556
"protected","power8","Vitvi17g00461","cyan",0.103092783505155,0.896907216494845
"protected","power8","Vitvi17g00704","turquoise",0.0755330683050235,0.924466931694977
"protected","power8","Vitvi17g00936","blue",0.162576687116564,0.837423312883436
"protected","power8","Vitvi17g01373","lightyellow",0.0277078085642317,0.972292191435768
"protected","power8","Vitvi17g04171","green",0.0991649269311065,0.900835073068894
"protected","power8","Vitvi18g00174","green",0.0756302521008403,0.92436974789916
"protected","power8","Vitvi18g00191","cyan",0.0732323232323232,0.926767676767677
"protected","power8","Vitvi18g00462","green",0.0508298755186722,0.949170124481328
"protected","power8","Vitvi18g00473","brown",0.0283400809716599,0.97165991902834
"protected","power8","Vitvi18g02825","green",0.00739176346356917,0.992608236536431
"protected","power8","Vitvi19g00270","blue",0.163905174611267,0.836094825388733
"protected","power8","Vitvi19g00476","green",0.0677966101694915,0.932203389830508
"protected","power8","Vitvi19g00709","green",0.0675818373812038,0.932418162618796
"protected","power8","Vitvi19g01484","blue",0.11870869344179,0.88129130655821
"protected","power8","Vitvi19g01610","green",0.0987394957983193,0.901260504201681
"protected","power8","Vitvi19g01612","green",0.0706751054852321,0.929324894514768
"protected","power8","Vitvi19g01720","cyan",0.184275184275184,0.815724815724816
"protected","power8","Vitvi19g01790","green",0.0471794871794872,0.952820512820513
"protected","power8","Vitvi19g04259","black",0.122543352601156,0.877456647398844
"protected","power8","Vitvi19g04530","green",0.0931216931216931,0.906878306878307
"protected","power8","Vitvi19g04572","green",0.0862250262881178,0.913774973711882
"unprotected","power8","Vitvi00g04005","salmon",0.0293398533007335,0.970660146699266
"unprotected","power8","Vitvi00g04006","salmon",0.0478359908883827,0.952164009111617
"unprotected","power8","Vitvi00g04313","darkturquoise",0.0704225352112676,0.929577464788732
"unprotected","power8","Vitvi00g04500","orange",0.156862745098039,0.843137254901961
"unprotected","power8","Vitvi00g04634","orange",0.147619047619048,0.852380952380952
"unprotected","power8","Vitvi00g04728","orange",0.149038461538462,0.850961538461538
"unprotected","power8","Vitvi01g00463","black",0.0812182741116751,0.918781725888325
"unprotected","power8","Vitvi01g00508","blue",0.124825337680484,0.875174662319516
"unprotected","power8","Vitvi01g00612","pink",0.0133689839572193,0.986631016042781
"unprotected","power8","Vitvi01g00656","turquoise",0.246801023672425,0.753198976327575
"unprotected","power8","Vitvi01g01038","blue",0.0649836372136512,0.935016362786349
"unprotected","power8","Vitvi01g01701","black",0.044987146529563,0.955012853470437
"unprotected","power8","Vitvi01g01751","green",0.156542056074766,0.843457943925234
"unprotected","power8","Vitvi01g02242","green",0.118881118881119,0.881118881118881
"unprotected","power8","Vitvi01g04056","pink",0.106060606060606,0.893939393939394
"unprotected","power8","Vitvi01g04115","black",0.0507425742574257,0.949257425742574
"unprotected","power8","Vitvi01g04132","darkturquoise",0.0761904761904762,0.923809523809524
"unprotected","power8","Vitvi02g00032","turquoise",0.194939528962444,0.805060471037556
"unprotected","power8","Vitvi02g00086","turquoise",0.0107062959411953,0.989293704058805
"unprotected","power8","Vitvi02g00429","blue",0.122663551401869,0.877336448598131
"unprotected","power8","Vitvi02g00446","blue",0.106784798321287,0.893215201678713
"unprotected","power8","Vitvi02g01355","turquoise",0.06944,0.93056
"unprotected","power8","Vitvi02g01360","grey60",0.00353356890459364,0.996466431095406
"unprotected","power8","Vitvi02g04106","blue",0.122733612273361,0.877266387726639
"unprotected","power8","Vitvi02g04134","green",0.146198830409357,0.853801169590643
"unprotected","power8","Vitvi02g04135","green",0.152046783625731,0.847953216374269
"unprotected","power8","Vitvi03g00318","black",0.0025974025974026,0.997402597402597
"unprotected","power8","Vitvi03g00692","turquoise",0.078594249201278,0.921405750798722
"unprotected","power8","Vitvi03g01258","darkturquoise",0.134529147982063,0.865470852017937
"unprotected","power8","Vitvi03g01809","purple",0.150406504065041,0.849593495934959
"unprotected","power8","Vitvi03g04266","black",0.0530973451327434,0.946902654867257
"unprotected","power8","Vitvi03g04466","darkturquoise",0.0837209302325581,0.916279069767442
"unprotected","power8","Vitvi04g00017","red",0.0130331753554502,0.98696682464455
"unprotected","power8","Vitvi04g01325","orange",0.15962441314554,0.84037558685446
"unprotected","power8","Vitvi04g01375","orange",0.138755980861244,0.861244019138756
"unprotected","power8","Vitvi04g01550","blue",0.204005589194225,0.795994410805775
"unprotected","power8","Vitvi04g01887","blue",0.0807467911318553,0.919253208868145
"unprotected","power8","Vitvi04g02114","red",0.0184275184275184,0.981572481572482
"unprotected","power8","Vitvi04g04010","black",0.0739299610894942,0.926070038910506
"unprotected","power8","Vitvi04g04011","black",0.0815006468305304,0.91849935316947
"unprotected","power8","Vitvi04g04029","darkturquoise",0.0514018691588785,0.948598130841122
"unprotected","power8","Vitvi05g00108","blue",0.0992758701238028,0.900724129876197
"unprotected","power8","Vitvi05g00675","blue",0.0393939393939394,0.960606060606061
"unprotected","power8","Vitvi05g00726","salmon",0.0183908045977011,0.981609195402299
"unprotected","power8","Vitvi05g01579","purple",0.111111111111111,0.888888888888889
"unprotected","power8","Vitvi05g01674","salmon",0.0752688172043011,0.924731182795699
"unprotected","power8","Vitvi05g02234","green",0.0955710955710956,0.904428904428904
"unprotected","power8","Vitvi05g04062","purple",0.0626262626262626,0.937373737373737
"unprotected","power8","Vitvi05g04232","orange",0.0491071428571429,0.950892857142857
"unprotected","power8","Vitvi05g04487","green",0.0725995316159251,0.927400468384075
"unprotected","power8","Vitvi05g04494","green",0.108644859813084,0.891355140186916
"unprotected","power8","Vitvi06g01410","turquoise",0.0105481860316446,0.989451813968355
"unprotected","power8","Vitvi06g01618","black",0.12258064516129,0.87741935483871
"unprotected","power8","Vitvi06g04121","black",0.0856031128404669,0.914396887159533
"unprotected","power8","Vitvi07g00283","red",0.00963855421686747,0.990361445783133
"unprotected","power8","Vitvi07g00523","blue",0.169617893755825,0.830382106244175
"unprotected","power8","Vitvi07g00890","green",0.125146198830409,0.874853801169591
"unprotected","power8","Vitvi07g01267","turquoise",0.119897959183673,0.880102040816326
"unprotected","power8","Vitvi07g01315","purple",0.134268537074148,0.865731462925852
"unprotected","power8","Vitvi07g01342","turquoise",0.0702512401984317,0.929748759801568
"unprotected","power8","Vitvi07g01407","turquoise",0.00767754318618042,0.99232245681382
"unprotected","power8","Vitvi07g01719","magenta",0.0255402750491159,0.974459724950884
"unprotected","power8","Vitvi07g01829","blue",0.154365541327125,0.845634458672875
"unprotected","power8","Vitvi07g02323","green",0.149707602339181,0.850292397660819
"unprotected","power8","Vitvi07g03086","magenta",0.131630648330059,0.868369351669941
"unprotected","power8","Vitvi08g00795","orange",0.151658767772512,0.848341232227488
"unprotected","power8","Vitvi08g00957","tan",0.0194647201946472,0.980535279805353
"unprotected","power8","Vitvi08g01235","green",0.123543123543124,0.876456876456876
"unprotected","power8","Vitvi08g01333","darkturquoise",0.0954356846473029,0.904564315352697
"unprotected","power8","Vitvi08g01617","black",0.0165184243964422,0.983481575603558
"unprotected","power8","Vitvi08g01846","pink",0.00141043723554302,0.998589562764457
"unprotected","power8","Vitvi08g01897","black",0.00619578686493185,0.993804213135068
"unprotected","power8","Vitvi08g02218","black",0.0705289672544081,0.929471032745592
"unprotected","power8","Vitvi08g02288","lightgreen",0.178832116788321,0.821167883211679
"unprotected","power8","Vitvi09g00419","purple",0.165991902834008,0.834008097165992
"unprotected","power8","Vitvi09g00867","black",0.0739795918367347,0.926020408163265
"unprotected","power8","Vitvi09g01646","blue",0.00210526315789474,0.997894736842105
"unprotected","power8","Vitvi09g01698","magenta",0.0503018108651912,0.949698189134809
"unprotected","power8","Vitvi09g04280","black",0.0701298701298701,0.92987012987013
"unprotected","power8","Vitvi10g00562","turquoise",0.232885476647473,0.767114523352527
"unprotected","power8","Vitvi10g00984","black",0.0857142857142857,0.914285714285714
"unprotected","power8","Vitvi10g01812","turquoise",0.06912,0.93088
"unprotected","power8","Vitvi10g04044","black",0.0846354166666667,0.915364583333333
"unprotected","power8","Vitvi10g04085","red",0.0145454545454545,0.985454545454545
"unprotected","power8","Vitvi10g04276","turquoise",0.148936170212766,0.851063829787234
"unprotected","power8","Vitvi10g04282","blue",0.00748538011695906,0.992514619883041
"unprotected","power8","Vitvi10g04464","orange",0.150943396226415,0.849056603773585
"unprotected","power8","Vitvi10g04504","black",0.0921717171717172,0.907828282828283
"unprotected","power8","Vitvi11g00075","blue",0.0701590271281572,0.929840972871843
"unprotected","power8","Vitvi11g00217","black",0.122940430925222,0.877059569074778
"unprotected","power8","Vitvi11g00285","turquoise",0.0303708439897698,0.96962915601023
"unprotected","power8","Vitvi11g00286","black",0.0661605206073753,0.933839479392625
"unprotected","power8","Vitvi11g01637","darkturquoise",0.150943396226415,0.849056603773585
"unprotected","power8","Vitvi12g00368","midnightblue",0.0704607046070461,0.929539295392954
"unprotected","power8","Vitvi12g01776","green",0.130994152046784,0.869005847953216
"unprotected","power8","Vitvi12g01881","salmon",0.0346153846153846,0.965384615384615
"unprotected","power8","Vitvi12g01882","salmon",0.0473933649289099,0.95260663507109
"unprotected","power8","Vitvi12g01921","purple",0.104722792607803,0.895277207392197
"unprotected","power8","Vitvi12g02011","purple",0.0967078189300412,0.903292181069959
"unprotected","power8","Vitvi12g02633","purple",0.125252525252525,0.874747474747475
"unprotected","power8","Vitvi12g04108","purple",0.127450980392157,0.872549019607843
"unprotected","power8","Vitvi12g04404","purple",0.163636363636364,0.836363636363636
"unprotected","power8","Vitvi12g04463","purple",0.112704918032787,0.887295081967213
"unprotected","power8","Vitvi12g04498","purple",0.119246861924686,0.880753138075314
"unprotected","power8","Vitvi12g04515","purple",0.058455114822547,0.941544885177453
"unprotected","power8","Vitvi12g04518","magenta",0.0258964143426295,0.974103585657371
"unprotected","power8","Vitvi12g04543","magenta",0.0662768031189084,0.933723196881092
"unprotected","power8","Vitvi12g04545","purple",0.0795918367346939,0.920408163265306
"unprotected","power8","Vitvi12g04595","black",0.0440985732814527,0.955901426718547
"unprotected","power8","Vitvi12g04598","purple",0.127789046653144,0.872210953346856
"unprotected","power8","Vitvi12g04607","purple",0.157464212678937,0.842535787321063
"unprotected","power8","Vitvi12g04630","green",0.151869158878505,0.848130841121495
"unprotected","power8","Vitvi13g00004","turquoise",0.0792712162378136,0.920728783762186
"unprotected","power8","Vitvi13g00551","turquoise",0.0134292565947242,0.986570743405276
"unprotected","power8","Vitvi13g01098","blue",0.10955710955711,0.89044289044289
"unprotected","power8","Vitvi13g01468","black",0.129533678756477,0.870466321243523
"unprotected","power8","Vitvi13g01608","black",0.0336787564766839,0.966321243523316
"unprotected","power8","Vitvi13g01616","black",0.0582147477360931,0.941785252263907
"unprotected","power8","Vitvi13g01638","black",0.0749354005167959,0.925064599483204
"unprotected","power8","Vitvi13g01984","black",0.0729166666666667,0.927083333333333
"unprotected","power8","Vitvi13g04528","black",0.146373056994819,0.853626943005181
"unprotected","power8","Vitvi13g04529","black",0.149156939040208,0.850843060959792
"unprotected","power8","Vitvi13g04677","black",0.0604890604890605,0.93951093951094
"unprotected","power8","Vitvi13g04698","black",0.0540880503144654,0.945911949685535
"unprotected","power8","Vitvi13g04706","black",0.109677419354839,0.890322580645161
"unprotected","power8","Vitvi14g00438","blue",0.055906432748538,0.944093567251462
"unprotected","power8","Vitvi14g01926","red",0.00246609124537608,0.997533908754624
"unprotected","power8","Vitvi14g04416","orange",0.131707317073171,0.868292682926829
"unprotected","power8","Vitvi15g01247","magenta",0.11472275334608,0.88527724665392
"unprotected","power8","Vitvi16g00901","black",0.00520833333333333,0.994791666666667
"unprotected","power8","Vitvi16g04295","turquoise",0.0825732117138742,0.917426788286126
"unprotected","power8","Vitvi16g04448","purple",0.0328542094455852,0.967145790554415
"unprotected","power8","Vitvi17g00339","salmon",0.00510204081632653,0.994897959183674
"unprotected","power8","Vitvi17g00461","purple",0.0831600831600832,0.916839916839917
"unprotected","power8","Vitvi17g00704","turquoise",0.0961415816326531,0.903858418367347
"unprotected","power8","Vitvi17g00936","blue",0.170737380786229,0.829262619213771
"unprotected","power8","Vitvi17g01373","blue",0.0229186155285313,0.977081384471469
"unprotected","power8","Vitvi18g00174","black",0.0823680823680824,0.917631917631918
"unprotected","power8","Vitvi18g00191","purple",0.0466531440162272,0.953346855983773
"unprotected","power8","Vitvi18g00462","black",0.0384138785625774,0.961586121437423
"unprotected","power8","Vitvi18g00473","turquoise",0.0124700239808153,0.987529976019185
"unprotected","power8","Vitvi18g02222","black",0.0624187256176853,0.937581274382315
"unprotected","power8","Vitvi18g02825","black",0.0077720207253886,0.992227979274611
"unprotected","power8","Vitvi18g02837","blue",0.122229997667366,0.877770002332634
"unprotected","power8","Vitvi18g04551","magenta",0.153692614770459,0.846307385229541
"unprotected","power8","Vitvi18g04640","green",0.132163742690058,0.867836257309942
"unprotected","power8","Vitvi19g00270","blue",0.181351981351981,0.818648018648019
"unprotected","power8","Vitvi19g00476","black",0.0812903225806452,0.918709677419355
"unprotected","power8","Vitvi19g00709","black",0.0858257477243173,0.914174252275683
"unprotected","power8","Vitvi19g01484","blue",0.123399301513388,0.876600698486612
"unprotected","power8","Vitvi19g01610","black",0.121447028423773,0.878552971576227
"unprotected","power8","Vitvi19g01612","black",0.101542416452442,0.898457583547558
"unprotected","power8","Vitvi19g01720","purple",0.129158512720157,0.870841487279843
"unprotected","power8","Vitvi19g01790","black",0.034440344403444,0.965559655596556
"unprotected","power8","Vitvi19g04572","black",0.111111111111111,0.888888888888889
