gene,baseMean,log2FC_MLE,log2FC_apeglm,lfcSE_apeglm,statistic_zero_null,pvalue_zero_null,padj_zero_null,pvalue_threshold_test,padj_threshold_test,FSOS_svalue,DE_primary_threshold_test,DE_zero_null_plus_effect_filter,DE_primary,leading_signal,genotype,timing,Athal.common.NAme,TAIR10,Athaliana_TAIR10_homolog,homology
Vitvi13g01638,150.291789899527,1.76784760798859,1.52329429686758,0.624190873011992,3.20261867140953,0.0013618417729384,0.0095721352120145,0.082108943303763,0.804151197260628,0.0610531611851753,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.378
Vitvi13g04377,21.3919221502859,-2.47681891194384,-1.99004652503105,0.801383498510617,-3.40473383180969,0.0006622857203441,0.0096220078346008,0.0211743697959979,0.555699270079337,0.0260490573602544,False,True,True,False,Rpv12+1,6,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],42.998
Vitvi02g01440,1270.00539671946,-2.82429487194641,-2.22867639947921,0.973744346759722,-3.19861399981922,0.0013808992441961,0.0096812275981835,0.0194179472152575,0.339541498130964,0.0278710071752588,False,True,True,False,Rpv12+1,0,,NP_566036.1,NP_566036.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],61.481
Vitvi13g00804,3.34366322690778,5.74089599558181,4.82469730271935,2.93531186930573,3.242078331424,0.0011866140264263,0.0097592537987654,0.0037807995523229,0.0924317154104827,0.0196661794251905,False,True,True,False,Rpv12+1,24,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],60.897
Vitvi10g01921,256.869596377974,-1.20053204269342,-1.0315406141823,0.376881021632853,-3.19223328735131,0.0014117725889875,0.0098644531611736,0.296941410950066,1.0,0.168385468433578,False,True,True,False,Rpv12+1,0,RFO1,NP_849908.1,NP_849908.1 Wall-associated kiNAse family protein [Arabidopsis thaliana],52.3
Vitvi12g00632,12.4368283193128,5.00145219332066,3.91766508445808,1.84222158182612,3.1912999983374,0.0014163413257672,0.0098931060112284,0.0054007559419324,0.142274294748249,0.0139851789885825,False,True,True,False,Rpv12+1,0,MYB102,NP_567626.1,NP_567626.1 MYB-like 102 [Arabidopsis thaliana],47.938
Vitvi16g01753,60.54034954738,-1.56792481235066,-1.26338485784552,0.512467755261298,-3.3786464248376,0.0007284362887995,0.0102874417714641,0.110514970724867,1.0,0.0792157244161516,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],34.737
Vitvi02g00070,44.2744987740396,-4.31436466632992,-3.36318574003557,1.59784769883935,-3.37882626689888,0.000727959957642,0.0102874417714641,0.004736123615672,0.192678472258733,0.0154434720734087,False,True,True,False,Rpv12+1,6,DIR6,NP_194100.1,NP_194100.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],56.707
Vitvi14g04677,38.4978759445336,-2.159237446142,-1.68984636590903,0.753548418242072,-3.22283708211798,0.0012692772362252,0.0103166987765246,0.0417934844877389,0.581529659954661,0.0386578697394587,False,True,True,False,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],38.685
Vitvi15g01161,32.3918042607666,3.03322907436825,2.13942033725744,1.27309879800123,3.17446216652693,0.0015011445903657,0.0103446708051054,0.0166848389982119,0.306072021987536,0.056143885018145,False,True,True,False,Rpv12+1,0,MYB17,NP_191684.1,NP_191684.1 myb domain protein 17 [Arabidopsis thaliana],64.865
Vitvi10g04071,237.802768272748,4.37470944022198,2.91834854197041,2.11159862839428,3.17361239962518,0.0015055459551094,0.0103644026939992,0.0072275362400164,0.172033776617462,0.0545204745821179,False,True,True,False,Rpv12+1,0,LTP3,NP_568905.1,NP_568905.1 lipid transfer protein 3 [Arabidopsis thaliana],33.898
Vitvi18g00843,109.980584996994,3.16212557287713,2.26598042055348,1.32767744369777,3.1730665893015,0.0015083792449073,0.0103677017484573,0.0150331313400705,0.285272565123795,0.0503608410201721,False,True,True,False,Rpv12+1,0,MYB70,NP_179910.1,NP_179910.1 myb domain protein 70 [Arabidopsis thaliana],70.796
Vitvi04g00832,11.731636245551,-4.5653805192335,-3.38171876119582,1.87796461330993,-3.21597726427004,0.0013000113090355,0.010497239793314,0.0060543084594742,0.134102163413537,0.0206166402929985,False,True,True,False,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],43.012
Vitvi18g01165,206.182521524703,2.39986942447924,1.69103813327752,1.00651751115475,3.16733322581031,0.0015384392318541,0.0105426951087506,0.0323381225155551,0.469844798360759,0.0763015564501217,False,True,True,False,Rpv12+1,0,FD,NP_195315.3,NP_195315.3 Basic-leucine zipper (bZIP) transcription factor family protein [Arabidopsis thaliana],46.696
Vitvi19g00147,205.634947419395,3.22446924180044,2.40407944391921,1.42414754409122,3.16165540489507,0.0015687508602925,0.0106998189906329,0.0146038893080099,0.280634454835434,0.0475033629363624,False,True,True,False,Rpv12+1,0,BZIP61,NP_191371.1,NP_191371.1 Basic-leucine zipper (bZIP) transcription factor family protein [Arabidopsis thaliana],59.327
Vitvi08g01843,875.455214953867,1.99649457482607,1.61719070876099,0.648492941462386,3.35970897943923,0.0007802461552158,0.0108260836568155,0.0467807580986065,0.895199598464849,0.0424628063208573,False,True,True,False,Rpv12+1,6,NAC047,NP_001118568.1,NP_001118568.1 NAC domain containing protein 47 [Arabidopsis thaliana],49.148
Vitvi03g00090,13.0678487044042,3.58365480292185,2.66839117293981,1.33919147134042,3.15009143154182,0.0016321937325221,0.0109895394354784,0.0115992133067318,0.241398887006516,0.0286941131983833,False,True,True,False,Rpv12+1,0,,NP_175437.1,NP_175437.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],41.885
Vitvi12g02088,79.089412040638,-1.34877665798897,-1.10528719340037,0.435565524152076,-3.34807052192341,0.0008137630104988,0.0112009627383496,0.193308463772326,1.0,0.115372310304876,False,True,True,False,Rpv12+1,6,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],29.932
Vitvi05g04413,56.6298710703115,3.32444940527726,2.62811604526658,1.14930721160835,3.34332521993055,0.0008278082209317,0.0113554204450611,0.0097096128196151,0.321104629264616,0.0180298083252371,False,True,True,False,Rpv12+1,6,CRK29,NP_001329810.1,NP_001329810.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 29 [Arabidopsis thaliana],35.241
Vitvi18g04599,106.625364320468,-1.67539543214762,-1.36363459564379,0.556045103969256,-3.13328233882859,0.001728630745474,0.0114695790588468,0.103275551406905,0.917346400425545,0.0792447076635363,False,True,True,False,Rpv12+1,0,,NP_564971.2,NP_564971.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],46.114
Vitvi13g04459,9.50658988974595,4.15434531537628,3.17440861187817,1.36355617056569,3.13264829978673,0.0017323688679805,0.0114851021075268,0.0087404708704798,0.197834794030198,0.0137922200086977,False,True,True,False,Rpv12+1,0,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],32.5
Vitvi01g04414,72.6607904235713,2.05561229449266,1.58973980406287,0.749512389938257,3.12864124478703,0.0017561658323888,0.0116095202074745,0.0540681635539046,0.639507205419298,0.0662007343622041,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],40.221
Vitvi01g04017,37.8001061215441,2.79944032269007,2.16799434096528,0.994443244970084,3.12757289780869,0.0017625610469971,0.0116414085667083,0.0222075294428224,0.370017046302414,0.0327070310714252,False,True,True,False,Rpv12+1,0,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.252
Vitvi07g02290,21.9096738498547,2.14460896255753,1.69490365996996,0.725011675262764,3.3261939167758,0.0008804065511768,0.0118677819404172,0.0379298353760699,0.792054912872336,0.0419442255616344,False,True,True,False,Rpv12+1,6,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],44.49
Vitvi11g01488,39.2282335561263,2.26941510476268,1.6996769494818,0.87512743289498,3.11778208092026,0.001822174807136,0.0119518366742819,0.0405869318322548,0.540862735506853,0.0651446793438289,False,True,True,False,Rpv12+1,0,ChiC,NP_193716.1,NP_193716.1 Glycosyl hydrolase family protein with chitiNAse insertion domain-containing protein [Arabidopsis thaliana],63.836
Vitvi11g00499,7.08818023168193,-3.95714040631224,-3.04430918781535,1.39312305673252,-3.15331199083597,0.0016142917585036,0.012474809210319,0.0092644301769774,0.189186751756092,0.0146906735320283,False,True,True,False,Rpv12+1,24,MYB82,NP_680426.1,NP_680426.1 myb domain protein 82 [Arabidopsis thaliana],55.66
Vitvi05g01366,11700.1877109132,1.57093149490484,1.25247348893199,0.565778970128024,3.09983963294879,0.0019362544671987,0.0125563477372753,0.129958081398246,1.0,0.106569557380752,False,True,True,False,Rpv12+1,0,CTL2,NP_188317.3,NP_188317.3 chitiNAse-like protein [Arabidopsis thaliana],78.947
Vitvi15g04127,78.9621706154256,-1.41496912017519,-1.16844222722393,0.465474159778839,-3.14920681724356,0.0016371428826161,0.0126385677966441,0.177855056400808,1.0,0.0884585220277838,False,True,True,False,Rpv12+1,24,CRK10,NP_001328631.1,NP_001328631.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 10 [Arabidopsis thaliana],78.641
Vitvi08g02334,40.7587025943664,-3.10101660973039,-2.38548319347934,1.11427013283225,-3.2977899309064,0.0009744901041982,0.0128278623699941,0.0127369701473147,0.391318602437466,0.0254627491752848,False,True,True,False,Rpv12+1,6,BGL2,NP_191285.1,"NP_191285.1 beta-1,3-glucaNAse 2 [Arabidopsis thaliana]",61.151
Vitvi12g01844,60.5931714982145,1.33357588476348,1.10291955606426,0.45496201880164,3.08805466225809,0.0020147140879421,0.0128820795711993,0.21992847526923,1.0,0.140886865723381,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],47.091
Vitvi10g00828,48.9019618089103,2.24474350134742,1.6163927515366,0.913613787072629,3.0872677576874,0.002020055499623,0.0128994523817295,0.0434583103502768,0.562506650397274,0.0775971972852552,False,True,True,False,Rpv12+1,0,JAZ8,NP_564349.1,NP_564349.1 jasmoNAte-zim-domain protein 8 [Arabidopsis thaliana],47.2
Vitvi01g01844,1045.45442680575,1.34731557692843,1.10437717999126,0.437886789638944,3.29202346105658,0.0009946931342749,0.0130391130463352,0.1980438962013,1.0,0.116196107626424,False,True,True,False,Rpv12+1,6,WRKY57,NP_974112.1,NP_974112.1 WRKY DNA-binding protein 57 [Arabidopsis thaliana],50.16
Vitvi13g02554,2.57698193580898,5.06714532854976,4.13099986125542,2.7621757131796,3.08196022708722,0.0020564231211239,0.0130774496675295,0.0067974676150439,0.163884751467222,0.035577242289853,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.591
Vitvi19g04522,21.8425991761886,-2.20337276720924,-1.66787278662358,0.815589935468129,-3.06993295725686,0.002141068267013,0.0135163689994666,0.0468100071997957,0.58616705521276,0.0630490784123363,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.759
Vitvi14g01987,1822.71315586485,1.40058830520568,1.13311199710732,0.498098276732788,3.04585576713691,0.0023201910626121,0.0143258714332114,0.191833937594619,1.0,0.134345687646286,False,True,True,False,Rpv12+1,0,MYB106,NP_001326423.1,NP_001326423.1 myb domain protein 106 [Arabidopsis thaliana],35.789
Vitvi06g00139,26.8834245577576,-1.9116159869493,-1.48192717761022,0.691163689349736,-3.04514608588876,0.0023256731547071,0.0143517771868186,0.0732280225858644,0.755649642139498,0.0748501093331857,False,True,True,False,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],43.357
Vitvi12g00625,167.936980863041,1.87798485599771,1.43365006588467,0.705817045838029,3.04508644957298,0.0023261343686867,0.0143517771868186,0.0772795526833049,0.779263067651934,0.0845932907701651,False,True,True,False,Rpv12+1,0,MYB15,NP_188966.1,NP_188966.1 myb domain protein 15 [Arabidopsis thaliana],45.6
Vitvi05g04483,5.09549489522401,-4.40812285768804,-3.37108035070731,1.47864968081788,-3.10202134501098,0.0019220409901202,0.014375046093686,0.0083060275364531,0.172442360576253,0.0107610907778279,False,True,True,False,Rpv12+1,24,,NP_190255.1,NP_190255.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],29.452
Vitvi04g01992,9.02619520456995,-2.79406661301356,-2.1062419582225,1.0074742684601,-3.04319832082448,0.0023407801156273,0.014431296028177,0.0253665647292938,0.405214499229293,0.0383622015698336,False,True,True,False,Rpv12+1,0,EEL,NP_001323981.1,NP_001323981.1 Basic-leucine zipper (bZIP) transcription factor family protein [Arabidopsis thaliana],80.0
Vitvi08g01623,267.390168051741,1.44723116993755,1.22279192887782,0.492846886076395,3.04221531822994,0.0023484384027429,0.0144712677563722,0.173577688192701,1.0,0.10566731750122,False,True,True,False,Rpv12+1,0,MYB36,NP_200570.1,NP_200570.1 myb domain protein 36 [Arabidopsis thaliana],86.555
Vitvi13g04366,10.4880387720728,-3.10730172505045,-2.31093034566294,1.16125385751264,-3.04171339301877,0.0023523575978011,0.0144881704448572,0.0195938337825227,0.341021355899541,0.0359426221058217,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],36.423
Vitvi02g00851,21.7984091837265,2.5953093815029,1.96397160444737,0.973292032755053,3.09703146509834,0.0019546912472751,0.0145485720748855,0.0284827273130722,0.439834512268391,0.033764188496784,False,True,True,False,Rpv12+1,24,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.51
Vitvi09g00064,1836.56473965586,1.42226573399302,1.13771938682981,0.513408216483774,3.03606934662274,0.0023968423165828,0.0147179978343308,0.183688383592232,1.0,0.134251103221386,False,True,True,False,Rpv12+1,0,JAZ1,NP_564075.1,NP_564075.1 jasmoNAte-zim-domain protein 1 [Arabidopsis thaliana],42.857
Vitvi05g01522,30.5101573116227,-1.98945848509426,-1.58266139976749,0.680974744278251,-3.03561933984476,0.0024004220771708,0.0147300866416863,0.0655539490247949,0.710366923172995,0.0593732557856858,False,True,True,False,Rpv12+1,0,,NP_198395.1,NP_198395.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],26.771
Vitvi13g02465,11.5076512165816,-4.76315835179531,-3.50675066787512,1.88286604483317,-3.03570378257785,0.0023997499705692,0.0147300866416863,0.0083538696606194,0.191860295392575,0.0237309609858618,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],38.26
Vitvi11g00403,29.7673440155479,-2.53914051188768,-1.96283615833135,0.893754555966268,-3.24524133718002,0.0011735112244433,0.0147644889199528,0.0245857280682057,0.612442567992288,0.0339853245285368,False,True,True,False,Rpv12+1,6,ABCG38,NP_001319673.1,NP_001319673.1 pleiotropic drug resistance 10 [Arabidopsis thaliana],60.314
Vitvi00g04507,165.534824052769,1.28038759025282,1.0458310597848,0.452018773077054,3.03238142258171,0.0024263240375748,0.0148361675328108,0.253329003161986,1.0,0.164932334888478,False,True,True,False,Rpv12+1,0,CRK16,NP_001328557.1,NP_001328557.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 16 [Arabidopsis thaliana],51.039
Vitvi08g00854,29672.0127767052,1.42142278534742,1.16540797178251,0.491059362631257,3.02344942678925,0.0024991079561676,0.0151907287461499,0.185022137339513,1.0,0.123345475519962,False,True,True,False,Rpv12+1,0,LTP3,NP_568905.1,NP_568905.1 lipid transfer protein 3 [Arabidopsis thaliana],57.009
Vitvi12g01921,96.4921196424006,1.97047066567662,1.49726782863734,0.72518000153304,3.01066824976413,0.0026067348547838,0.0156281387218695,0.0690698930828757,0.733225110931787,0.0765441025955983,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],43.193
Vitvi19g04137,38.9930589553522,1.7686598050992,1.38688810355672,0.643842926853927,3.0106644071486,0.002606767840061,0.0156281387218695,0.0953640939428662,0.875308538053136,0.0861909287757972,False,True,True,False,Rpv12+1,0,ZAR1,NP_850677.1,NP_850677.1 HOPZ-ACTIVATED RESISTANCE 1 [Arabidopsis thaliana],33.597
Vitvi02g01019,6.20644604599812,5.14337870395923,3.63823106941592,2.71920078365643,3.06829330585209,0.0021528520094689,0.0157009064846881,0.0068465843972929,0.147650341336706,0.0348113359029881,False,True,True,False,Rpv12+1,24,MYB113,NP_176811.1,NP_176811.1 myb domain protein 113 [Arabidopsis thaliana],48.649
Vitvi09g00532,16.1297476106791,3.08776418486553,2.18318160576763,1.23811286699621,2.99835138236279,0.0027144450996755,0.0160907289402325,0.0213514633208321,0.360111495170629,0.0499501107779966,False,True,True,False,Rpv12+1,0,,NP_201107.2,NP_201107.2 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],41.551
Vitvi12g04527,19.0177224484396,-1.88579465255579,-1.44002348274151,0.693751728373401,-3.04551527871956,0.0023228197631801,0.0166545365790759,0.076282892993636,0.888461352546983,0.0590977488357912,False,True,True,False,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],39.192
Vitvi03g01213,149.686450132487,-2.65286725521706,-2.03657714502555,0.966292622976798,-2.98453531461224,0.0028400941537946,0.0166989402321919,0.031497062171214,0.463741922125238,0.0401193494811692,False,True,True,False,Rpv12+1,0,CRK10,NP_567679.2,NP_567679.2 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 10 [Arabidopsis thaliana],53.811
Vitvi10g02248,8.79006832404874,4.12934293405088,2.58826712359428,2.06319584508504,2.98148841875455,0.0028685089614026,0.016825853993599,0.0120336005680363,0.248843444473724,0.0675765421801176,False,True,True,False,Rpv12+1,0,CRK26,NP_195594.1,NP_195594.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 26 [Arabidopsis thaliana],38.365
Vitvi12g02640,24.1206687835185,-2.9850625306411,-2.23341982673278,1.11753855746495,-3.03620276360447,0.0023957819369315,0.0170289912862799,0.0217651813381259,0.357186561244689,0.0270580687902604,False,True,True,False,Rpv12+1,24,,NP_193686.5,NP_193686.5 Disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],35.347
Vitvi09g04085,559.307063596101,1.2846217973991,1.0693172082439,0.434713872695426,2.97271013831809,0.0029518307142713,0.0172080694455248,0.255064846923508,1.0,0.15499206329968,False,True,True,False,Rpv12+1,0,ABCG29,NP_001189911.1,NP_001189911.1 pleiotropic drug resistance 1 [Arabidopsis thaliana],76.708
Vitvi14g00315,16.9742991356812,3.22154170568092,2.26242940753862,1.39253289499878,2.96900061931937,0.0029876999430459,0.0173746252013769,0.0203598022808673,0.34924070023948,0.0546611476120382,False,True,True,False,Rpv12+1,0,RKF3,NP_182322.1,NP_182322.1 receptor-like kiNAse in in flowers 3 [Arabidopsis thaliana],58.24
Vitvi15g01050,116.324647489669,3.86048140943435,2.21687919487519,2.53077486566813,2.96752102318088,0.0030021175138639,0.0174269950686977,0.0140384458061469,0.275252525723291,0.100801165310043,False,True,True,False,Rpv12+1,0,CHIA,NP_197797.1,NP_197797.1 chitiNAse A [Arabidopsis thaliana],65.753
Vitvi06g00305,4.41635686537334,-3.19808583458307,-2.2922249868941,1.24020166170715,-2.96730359784341,0.0030042415035937,0.0174321747559966,0.020750830806346,0.353629304927169,0.0423779932166542,False,True,True,False,Rpv12+1,0,NAC025,NP_564771.1,NP_564771.1 NAC domain containing protein 25 [Arabidopsis thaliana],67.63
Vitvi10g02015,106.33093788325,2.65029085458085,1.71094613921657,1.25207291742947,2.95875743624754,0.0030888212576658,0.0178294752820658,0.0327336822071357,0.472821862427644,0.0901906723739179,False,True,True,False,Rpv12+1,0,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],41.023
Vitvi16g00630,7006.41782060596,-1.24083882106006,-1.01908247932578,0.421484747645283,-3.01897818804794,0.0025362879105448,0.0178474689986242,0.27894980579058,1.0,0.131628808934019,False,True,True,False,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],36.913
Vitvi01g00095,28.3388794016474,-2.24682278178431,-1.67166722176509,0.864819051574162,-3.0190077357157,0.0025360405592704,0.0178474689986242,0.0469412617251313,0.634920612961588,0.0483281735509385,False,True,True,False,Rpv12+1,24,MYB113,NP_176811.1,NP_176811.1 myb domain protein 113 [Arabidopsis thaliana],52.518
Vitvi15g04624,14.0020954320538,-4.15700528639974,-3.2244615614143,1.50096613743862,-3.17006019262607,0.0015240736205724,0.0179576419381692,0.0080735840120278,0.281842785152144,0.0152174135479612,False,True,True,False,Rpv12+1,6,,NP_176187.1,NP_176187.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],38.938
Vitvi13g04378,27.0054734404942,-2.57238331305336,-1.9371338334401,0.949014351501309,-3.16418685180718,0.001555169173313,0.01819819446308,0.0265543491633495,0.640283802613639,0.0395050731837107,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],34.877
Vitvi06g01574,479.421623733427,-2.0066225763046,-1.50878815963621,0.759269771703814,-3.01015725505332,0.0026111246189485,0.0182489832943025,0.0655190898925583,0.80352267815257,0.0562003431655269,False,True,True,False,Rpv12+1,24,WRKY48,NP_199763.1,NP_199763.1 WRKY DNA-binding protein 48 [Arabidopsis thaliana],50.0
Vitvi03g00783,685.867854971336,1.16388278056886,1.02093762416044,0.411968627204818,2.94071261312389,0.0032745818824916,0.0186958515080102,0.339410432113072,1.0,0.175281471809906,False,True,True,False,Rpv12+1,0,LRRNAXI-23,NP_850942.1,NP_850942.1 Leucine-rich receptor-like protein kiNAse family protein [Arabidopsis thaliana],59.244
Vitvi05g04110,273.848595004953,1.32443148506557,1.05586433349536,0.48754046594654,2.93980565570748,0.0032841816849374,0.0187376331612135,0.235721982402353,1.0,0.162343229119344,False,True,True,False,Rpv12+1,0,,NP_172601.3,NP_172601.3 G-type lectin S-receptor-like Serine/Threonine-kiNAse [Arabidopsis thaliana],27.536
Vitvi14g02869,1149.30283776773,-1.49598558645485,-1.19718231695857,0.522664841013579,-2.93300429345193,0.0033569924964933,0.0190647457684669,0.165421060427831,1.0,0.117578908085318,False,True,True,False,Rpv12+1,0,,NP_188456.1,NP_188456.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],53.488
Vitvi12g00048,200.890619728287,1.73522468377376,1.34595300867262,0.619663006526632,3.14598670005818,0.0016552753271456,0.0190994520441088,0.0912707409439408,1.0,0.0752415620954289,False,True,True,False,Rpv12+1,6,WRKY28,NP_193551.1,NP_193551.1 WRKY DNA-binding protein 28 [Arabidopsis thaliana],49.164
Vitvi08g02357,93.1233802362542,1.47247361822012,1.17034690932301,0.534328660711719,2.93053184903893,0.0033838230461609,0.0191421043777774,0.173526701387389,1.0,0.125677248762024,False,True,True,False,Rpv12+1,0,,NP_176762.1,NP_176762.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],59.036
Vitvi03g04245,3.94536727978962,-3.4950940038697,-2.47717158925158,1.401243342272,-2.99134829940869,0.0027774850022606,0.0192116479621613,0.0164207391793984,0.289649437757169,0.0297534599972546,False,True,True,False,Rpv12+1,24,PRB1,NP_179064.1,NP_179064.1 basic pathogenesis-related protein 1 [Arabidopsis thaliana],40.26
Vitvi09g04095,17.950794839588,1.64332571500376,1.26972712579182,0.618723424166733,2.92789601727571,0.0034126415530031,0.0192546263271985,0.125856077638682,1.0,0.107295458643399,False,True,True,False,Rpv12+1,0,RPS5,NP_001323155.1,NP_001323155.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],35.599
Vitvi04g01475,833.046888154155,2.31518619945274,1.66058844924836,0.964598334649231,2.92099994453651,0.0034890988958979,0.0195446658479632,0.0485390228074923,0.600346240010019,0.0767056184397325,False,True,True,False,Rpv12+1,0,MLO4,NP_563882.1,NP_563882.1 Seven transmembrane MLO family protein [Arabidopsis thaliana],48.529
Vitvi18g01812,7.62810466377018,4.32129561378668,2.94176669911776,1.72954646806229,2.9185652938046,0.0035164622266387,0.0196354404840146,0.0126056441407616,0.256838416000048,0.0364327092835683,False,True,True,False,Rpv12+1,0,,NP_177429.2,NP_177429.2 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],50.0
Vitvi06g01601,20.3887688008232,3.82937767589189,2.33916533703641,2.10806175952585,2.91782402293096,0.0035248321514165,0.0196688029178475,0.0156637714274295,0.292886773960064,0.0817466252978537,False,True,True,False,Rpv12+1,0,,NP_187974.1,NP_187974.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],51.031
Vitvi12g04188,49.0668464129361,1.89829600304478,1.36845794165897,0.782493152129417,2.91617390140253,0.0035435293227047,0.0197418336486101,0.0838025257848021,0.81403277831587,0.102240408295651,False,True,True,False,Rpv12+1,0,,NP_001329569.1,NP_001329569.1 G-type lectin S-receptor-like Serine/Threonine-kiNAse [Arabidopsis thaliana],47.183
Vitvi18g04600,398.841353157951,-1.74755436745407,-1.35269662871141,0.638017410917336,-2.90835648157091,0.0036333390470715,0.0201465092873406,0.106731451536724,0.932183772283653,0.092259020932256,False,True,True,False,Rpv12+1,0,,NP_001327255.1,NP_001327255.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],31.361
Vitvi10g02222,13.7751443281406,-2.99682073775692,-2.18043717901475,1.18806513226755,-2.97111048016961,0.0029672501576102,0.0202552438024069,0.0239062853364759,0.38318904296377,0.0334468643008778,False,True,True,False,Rpv12+1,24,CRK10,NP_567679.2,NP_567679.2 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 10 [Arabidopsis thaliana],45.964
Vitvi05g02122,36.3966468916102,4.48933436599417,5.52417211705134,2.26755583075589,2.90371420660007,0.0036876461182398,0.0203971373527069,0.0121990443687466,0.25127149735594,0.0050483162482399,False,True,True,False,Rpv12+1,0,DIR1,NP_568699.1,NP_568699.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],52.439
Vitvi18g04518,2.70226997696683,4.66399535849411,3.47777706337362,2.18600204025373,2.90126844059048,0.0037165534774095,0.0205293747689377,0.0115403179141348,0.241313490260473,0.0356381003960894,False,True,True,False,Rpv12+1,0,,NP_001324491.1,NP_001324491.1 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],49.18
Vitvi05g04108,49.3506979561881,-2.32095843694285,-1.67256715543402,0.93663585759966,-2.96138376902458,0.0030626006497665,0.0207337811507689,0.0459619748607048,0.624581454743468,0.0526632099192725,False,True,True,False,Rpv12+1,24,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],36.578
