geneID,spearman_rho,pvalue,padj,fdr,module_size,TAIR10,Athal.common.NAme,locus_tag,homology
Vitvi03g01200,0.815977501213084,1.32783699274149e-09,5.64596289313683e-06,9.99285467811829e-09,17,NP_193816.1,,AT4G20840,61.782
Vitvi03g04029,-0.815129354419202,1.42580956091385e-09,6.06254225300571e-06,1.06360390403609e-08,200,NP_001320138.1,,AT4G34800,62.5
Vitvi18g01092,-0.815129354419202,1.42580956091385e-09,6.06254225300571e-06,1.06360390403609e-08,652,NP_173412.1,,AT1G19835,52.221
Vitvi18g04257,-0.815129354419202,1.42580956091385e-09,6.06254225300571e-06,1.06360390403609e-08,330,,,,
Vitvi06g00495,-0.815129354419202,1.42580956091385e-09,6.06254225300571e-06,1.06360390403609e-08,174,NP_851223.1,,AT5G59480,60.69
Vitvi07g01916,-0.815129354419202,1.42580956091385e-09,6.06254225300571e-06,1.06360390403609e-08,382,NP_201186.1,BGAL10,AT5G63810,69.524
Vitvi10g01812,-0.814360012432399,1.52044304968698e-09,6.46492384726903e-06,1.13221083139563e-08,16,NP_199378.1,,AT5G45650,61.905
Vitvi04g01424,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,384,NP_565231.1,GLYI7,AT1G80160,56.757
Vitvi05g00953,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,440,NP_567409.1,,AT4G13710,80.615
Vitvi13g02515,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,85,NP_189609.1,PMAT2,AT3G29670,36.034
Vitvi01g00541,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,628,NP_001323555.1,,AT2G01900,64.286
Vitvi01g00542,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,604,NP_001030944.1,CYCJ18,AT2G01905,61.435
Vitvi18g02072,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,657,NP_172472.1,AAP8,AT1G10010,49.782
Vitvi02g00629,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,250,NP_198677.1,,AT5G38610,32.143
Vitvi11g00451,-0.814115601609632,1.5517065574490401e-09,6.59785628227331e-06,1.13952612819919e-08,374,NP_194966.1,SHS1,AT4G32400,60.494
Vitvi14g01808,0.813847170755798,1.5867296032643602e-09,6.74677427308008e-06,1.1632369436345e-08,27,NP_186791.1,DOX1,AT3G01420,72.884
Vitvi08g01366,0.812880717433414,1.7189955435035402e-09,7.30916905097707e-06,1.2580325388945e-08,148,NP_566387.1,,AT3G11210,64.844
Vitvi08g00235,-0.811754063090946,1.88607905379907e-09,8.01960813675364e-06,1.37557600973476e-08,495,NP_196257.2,FLA17,AT5G06390,75.375
Vitvi18g00909,-0.811754063090946,1.88607905379907e-09,8.01960813675364e-06,1.37557600973476e-08,220,NP_564077.1,PARVUS,AT1G19300,78.402
Vitvi07g02110,-0.811197641171135,1.9740447366050204e-09,8.39363822004454e-06,1.4079574274625e-08,188,NP_188497.1,,AT3G18670,33.219
Vitvi10g00290,-0.811197641171135,1.9740447366050204e-09,8.39363822004454e-06,1.4079574274625e-08,317,NP_200274.1,,AT5G54630,64.68
Vitvi19g01793,-0.811197641171135,1.9740447366050204e-09,8.39363822004454e-06,1.4079574274625e-08,125,NP_174286.1,CAB1,AT1G29930,87.687
Vitvi04g00164,-0.811197641171135,1.9740447366050204e-09,8.39363822004454e-06,1.4079574274625e-08,730,NP_171720.2,,AT1G02180,43.158
Vitvi05g01399,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,6,NP_187805.1,MS2,AT3G11980,52.834
Vitvi13g04233,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,7,NP_001327739.1,,AT3G13900,75.602
Vitvi04g00817,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,4,NP_568185.1,,AT5G07900,40.125
Vitvi09g02034,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,25,NP_201107.2,,AT5G63020,41.254
Vitvi05g02170,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,16,NP_192259.1,,AT4G03500,31.103
Vitvi13g04522,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,6,NP_188065.1,,AT3G14470,36.983
Vitvi04g01555,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,4,NP_172734.2,CYP87A2,AT1G12740,45.168
Vitvi17g00516,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,4,NP_177616.1,,AT1G74780,58.59
Vitvi10g04054,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,7,NP_198430.1,,AT5G35810,31.923
Vitvi08g02238,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,34,NP_190964.2,,AT3G53960,28.804
Vitvi00g04636,0.811139465780844,1.9834583702964103e-09,8.43366499050032e-06,1.4079574274625e-08,5,NP_566951.1,YLS2,AT3G51430,56.51
Vitvi18g00634,-0.811139465780844,1.9834583702964202e-09,8.43366499050038e-06,1.4079574274625e-08,4,NP_192819.1,,AT4G10810,48.0
Vitvi05g04298,-0.810852116371421,2.0305699345279902e-09,8.63398336161303e-06,1.4389972269355e-08,11,NP_001327255.1,,AT3G51570,32.0
Vitvi01g00612,-0.810609462037573,2.07116021341928e-09,8.80657322745878e-06,1.46532000456885e-08,13,NP_173862.1,CYP86C1,AT1G24540,60.269
Vitvi01g04185,-0.810497937632729,2.09006702735936e-09,8.88696500033199e-06,1.47624003327774e-08,30,,,,
Vitvi14g03076,-0.810062908792839,2.16535935100475e-09,9.20710796047219e-06,1.52688357553436e-08,40,NP_563946.1,,AT1G14340,49.811
Vitvi17g00103,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,297,NP_186872.1,RGP1,AT3G02230,86.835
Vitvi11g00016,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,520,NP_001331066.1,,AT5G20860,52.302
Vitvi18g01735,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,332,NP_173682.1,,AT1G22680,42.929
Vitvi07g02246,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,75,NP_174286.1,CAB1,AT1G29930,85.019
Vitvi03g00129,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,182,NP_565390.1,ADF5,AT2G16700,81.818
Vitvi06g01937,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,595,NP_851059.1,,AT5G22860,56.939
Vitvi15g01011,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,774,NP_171650.2,TBL25,AT1G01430,58.114
Vitvi01g00842,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,517,NP_177180.1,TBL27,AT1G70230,57.895
Vitvi01g00656,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,410,NP_189291.1,,AT3G26590,58.468
Vitvi04g00357,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,148,NP_197943.1,RD22,AT5G25610,57.085
Vitvi08g04002,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,7,NP_190990.1,SCR,AT3G54220,84.0
Vitvi14g02920,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,294,NP_189624.1,RALFL27,AT3G29780,42.857
Vitvi19g00369,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,3,NP_200262.1,DFL1,AT5G54510,85.41
Vitvi14g01178,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,167,NP_186906.1,MEE31,AT3G02570,65.764
Vitvi17g00645,-0.808995377700137,2.3609194914134703e-09,1.00386296774901e-05,1.62437373422169e-08,432,NP_568933.1,,AT5G61340,51.692
Vitvi14g01960,-0.808529902799274,2.45121626070134e-09,1.04225715405021e-05,1.68105992588743e-08,424,NP_190344.1,MYB94,AT3G47600,53.372
Vitvi07g00327,0.808529902799274,2.45121626070134e-09,1.04225715405021e-05,1.68105992588743e-08,6,NP_191845.2,,AT3G62860,72.65
Vitvi15g01693,-0.80752617734568,2.6569389084422903e-09,1.12973042386966e-05,1.81921163264035e-08,31,NP_190584.1,,AT3G50150,25.447
Vitvi10g00740,-0.806340170265918,2.9206317175110502e-09,1.2418526062857e-05,1.99334286723226e-08,246,NP_174286.1,CAB1,AT1G29930,86.891
Vitvi15g00973,-0.806340170265918,2.9206317175110502e-09,1.2418526062857e-05,1.99334286723226e-08,10,NP_191734.1,,AT3G61750,59.143
Vitvi15g04177,-0.806300001845985,2.92997372580595e-09,1.24582482821269e-05,1.99651414777674e-08,3,NP_177209.1,CRK2,AT1G70520,36.973
Vitvi05g00652,-0.805869055826827,3.0319583758139704e-09,1.2891887013961e-05,2.0499966222117e-08,532,NP_188950.1,,AT3G23090,47.721
Vitvi18g00313,-0.805866520846256,3.0325679100921e-09,1.28944787537116e-05,2.0499966222117e-08,376,NP_683362.1,,AT1G38131,69.745
Vitvi10g01892,-0.805866520846256,3.0325679100921e-09,1.28944787537116e-05,2.0499966222117e-08,683,NP_196339.1,BAG3,AT5G07220,39.576
Vitvi14g01922,-0.805866520846256,3.0325679100921e-09,1.28944787537116e-05,2.0499966222117e-08,305,NP_177136.1,ATHB13,AT1G69780,50.498
Vitvi14g00952,-0.805866520846256,3.0325679100921e-09,1.28944787537116e-05,2.0499966222117e-08,765,NP_198595.1,,AT5G37790,64.844
Vitvi07g04591,0.805835023047574,3.0401510202812204e-09,1.29267221382357e-05,2.05186065686282e-08,178,NP_201341.1,,AT5G65380,71.519
Vitvi14g01046,0.805626929189156,3.0906933779692203e-09,1.31416282431251e-05,2.06653055601957e-08,18,NP_195969.1,,AT5G03490,51.316
Vitvi18g01390,-0.805467161824335,3.13002579938549e-09,1.33088696989871e-05,2.06653055601957e-08,4,NP_177187.2,KUP6,AT1G70300,60.352
Vitvi04g00118,0.805467161824335,3.13002579938549e-09,1.33088696989871e-05,2.06653055601957e-08,3,NP_001331153.1,,AT5G26150,63.01
Vitvi17g00261,-0.805467161824335,3.13002579938549e-09,1.33088696989871e-05,2.06653055601957e-08,15,NP_172963.3,PSS1,AT1G15110,77.752
Vitvi08g04277,-0.805467161824335,3.13002579938549e-09,1.33088696989871e-05,2.06653055601957e-08,44,,,,
Vitvi18g00878,0.805467161824335,3.13002579938549e-09,1.33088696989871e-05,2.06653055601957e-08,16,NP_194922.1,CYP82C4,AT4G31940,50.192
Vitvi06g01410,-0.805467161824335,3.13002579938549e-09,1.33088696989871e-05,2.06653055601957e-08,4,NP_568422.1,,AT5G22580,67.0
Vitvi17g04101,0.805428356395692,3.1396489632846303e-09,1.33497873918863e-05,2.06653055601957e-08,4,NP_849908.1,RFO1,AT1G79670,62.651
Vitvi05g00780,0.805428356395692,3.1396489632846303e-09,1.33497873918863e-05,2.06653055601957e-08,6,NP_567426.1,,AT4G14330,57.345
Vitvi07g02920,0.805428356395692,3.1396489632846303e-09,1.33497873918863e-05,2.06653055601957e-08,6,NP_188064.1,,AT3G14460,32.743
Vitvi17g00972,0.805428356395692,3.1396489632846303e-09,1.33497873918863e-05,2.06653055601957e-08,4,NP_189475.1,ABCB15,AT3G28345,53.914
Vitvi05g01464,0.805428356395692,3.1396489632846303e-09,1.33497873918863e-05,2.06653055601957e-08,3,NP_001328101.1,,AT4G03490,29.5
Vitvi10g04668,0.805428356395692,3.1396489632846303e-09,1.33497873918863e-05,2.06653055601957e-08,12,NP_194449.1,,AT4G27190,30.556
Vitvi03g00692,-0.805428356395692,3.1396489632846704e-09,1.33497873918864e-05,2.06653055601957e-08,32,NP_001319134.1,scpl18,AT1G33540,48.552
Vitvi13g04785,-0.805428356395692,3.1396489632846704e-09,1.33497873918864e-05,2.06653055601957e-08,150,,,,
Vitvi13g04709,-0.805428356395692,3.1396489632846704e-09,1.33497873918864e-05,2.06653055601957e-08,5,,,,
Vitvi05g00694,0.804340628691506,3.4208205699873e-09,1.4545329063586e-05,2.23774293285944e-08,10,NP_172147.2,,AT1G06620,57.91
Vitvi16g01874,-0.804340628691506,3.42082056998738e-09,1.45453290635863e-05,2.23774293285944e-08,403,NP_176519.1,,AT1G63300,41.908
Vitvi12g00631,-0.804340628691506,3.42082056998738e-09,1.45453290635863e-05,2.23774293285944e-08,647,NP_567797.1,,AT4G28100,70.395
Vitvi01g00241,-0.804340628691506,3.42082056998738e-09,1.45453290635863e-05,2.23774293285944e-08,667,NP_563925.1,GATL3,AT1G13250,79.817
Vitvi06g00283,-0.803875153790643,3.54813370040871e-09,1.50866644941378e-05,2.30682943335441e-08,728,NP_189304.2,,AT3G26700,45.968
Vitvi04g00838,0.803875153790643,3.54813370040871e-09,1.50866644941378e-05,2.30682943335441e-08,13,NP_176767.1,,AT1G65920,50.909
Vitvi18g00573,-0.803875153790643,3.54813370040871e-09,1.50866644941378e-05,2.30682943335441e-08,491,NP_176125.1,HEMA1,AT1G58290,81.096
Vitvi07g00213,-0.803875153790643,3.54813370040871e-09,1.50866644941378e-05,2.30682943335441e-08,602,NP_563685.2,,AT1G03440,74.603
Vitvi19g00700,0.802570350054021,3.92882132986849e-09,1.67053482946008e-05,2.55043485413753e-08,100,NP_175981.2,CSLE1,AT1G55850,50.829
Vitvi03g04266,0.802478729088053,3.956926833251111e-09,1.68248528949837e-05,2.56476416082069e-08,6,NP_196615.1,,AT5G10530,51.724
Vitvi15g01617,0.802184918519816,4.04831829385285e-09,1.72134493854623e-05,2.61602574247147e-08,12,NP_200125.1,CNGC1,AT5G53130,60.494
Vitvi12g01882,0.802184918519816,4.04831829385285e-09,1.72134493854623e-05,2.61602574247147e-08,5,NP_172255.1,,AT1G07750,51.19
Vitvi05g04232,-0.802093235004056,4.0772352104553805e-09,1.73364041148563e-05,2.63071382623009e-08,4,NP_192429.1,CRK25,AT4G05200,33.071
Vitvi06g01556,-0.801547779286327,4.2532687918675306e-09,1.80848989030208e-05,2.74013619742739e-08,562,NP_566966.1,,AT3G52500,53.965
Vitvi08g01075,-0.801482699360702,4.274736010560341e-09,1.81761775169026e-05,2.74979992691415e-08,412,NP_001324129.1,RIP2,AT2G37080,50.702
Vitvi19g04401,0.800823733405372,4.497833310950581e-09,1.91247872381619e-05,2.8889406704172e-08,142,NP_188087.1,CYP72A15,AT3G14690,56.389
Vitvi09g00618,-0.800599522832481,4.57616996970274e-09,1.9457874711176e-05,2.9304028179482e-08,510,NP_566527.1,ROD1,AT3G15820,75.109
Vitvi18g02993,-0.800599522832481,4.57616996970274e-09,1.9457874711176e-05,2.9304028179482e-08,454,NP_567316.1,VFB3,AT4G07400,42.763
Vitvi19g02165,-0.80038707924321,4.6515607038792e-09,1.97784361128943e-05,2.97420091923223e-08,6,NP_850677.1,ZAR1,AT3G50950,28.112
Vitvi08g00961,-0.800151354583738,4.7365600746713906e-09,2.01398534375028e-05,3.02400201764306e-08,753,NP_196786.1,TUB6,AT5G12250,97.285
Vitvi10g00903,0.800004596419964,4.7902041877638406e-09,2.03679482063719e-05,3.04453635371777e-08,5,NP_196345.1,EMS1,AT5G07280,37.094
Vitvi12g04421,0.800004596419964,4.7902041877638406e-09,2.03679482063719e-05,3.04453635371777e-08,12,NP_191024.1,,AT3G54630,44.746
Vitvi13g04696,-0.800004596419964,4.7902041877638406e-09,2.03679482063719e-05,3.04453635371777e-08,5,NP_188065.1,,AT3G14470,37.418
Vitvi07g02188,-0.799794857867825,4.8678475750908e-09,2.06980878892861e-05,3.07093292125909e-08,11,NP_191835.1,ATGSTF13,AT3G62760,64.651
Vitvi04g02184,-0.799794857867825,4.8678475750908e-09,2.06980878892861e-05,3.07093292125909e-08,21,NP_565423.1,,AT2G17710,50.376
Vitvi01g02003,-0.799794857867825,4.8678475750908e-09,2.06980878892861e-05,3.07093292125909e-08,3,NP_001328443.1,,AT4G30380,52.756
Vitvi10g04504,0.799794857867825,4.86784757509085e-09,2.06980878892863e-05,3.07093292125909e-08,17,NP_173546.1,WAK5,AT1G21230,42.716
Vitvi16g01938,0.799794857867825,4.86784757509085e-09,2.06980878892863e-05,3.07093292125909e-08,15,NP_181039.1,,AT2G34930,32.679
Vitvi03g01622,0.79971634630426,4.8972107712915406e-09,2.08229401995316e-05,3.08488002956024e-08,41,NP_196615.1,,AT5G10530,48.243
Vitvi09g00373,-0.799220404782011,5.08651971641992e-09,2.16278818342175e-05,3.19939080387833e-08,713,NP_566534.1,,AT3G16060,72.855
Vitvi04g04434,-0.79907040585515,5.145099157779811e-09,2.18769616188797e-05,3.23145666453172e-08,144,NP_566426.2,HCHIB,AT3G12500,65.677
Vitvi04g00145,0.798833169776038,5.2390256047479204e-09,2.22763368713882e-05,3.23837063535441e-08,51,NP_175822.1,,AT1G54200,41.22
Vitvi19g02324,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,3,NP_197028.1,,AT5G15240,50.384
Vitvi10g04276,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,72,,,,
Vitvi18g02144,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,656,NP_973705.4,,AT2G47010,57.258
Vitvi14g00146,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,288,NP_563664.1,,AT1G02816,56.8
Vitvi09g01351,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,361,NP_178267.1,,AT2G01580,44.444
Vitvi19g00576,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,385,NP_563724.1,,AT1G04970,54.585
Vitvi02g00022,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,634,NP_001327412.1,,AT3G61490,69.647
Vitvi08g01384,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,734,NP_566966.1,,AT3G52500,56.071
Vitvi07g01736,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,231,NP_564495.1,,AT1G45688,50.0
Vitvi13g02416,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,230,NP_181409.1,ANNAT4,AT2G38750,52.5
Vitvi01g00610,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,506,NP_186817.1,SEOR1,AT3G01680,43.989
Vitvi19g04139,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,422,NP_194458.1,,AT4G27280,53.435
Vitvi05g01763,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,703,,,,
Vitvi18g00432,-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,13,NP_192634.1,EXO,AT4G08950,73.355
Vitvi07g00434,0.798203808432399,5.49595936546707e-09,2.3368819221966e-05,3.37212398585368e-08,122,NP_182248.1,WRKY23,AT2G47260,44.023
Vitvi05g01337,0.796837019063017,6.09467731187234e-09,2.59145679300812e-05,3.7340875979944e-08,7,NP_176267.3,,AT1G60680,73.746
Vitvi15g01030,-0.796625228455486,6.19268510389328e-09,2.63312970617542e-05,3.77851413201194e-08,242,NP_567210.1,,AT4G01150,64.072
Vitvi10g00372,-0.796625228455486,6.19268510389328e-09,2.63312970617542e-05,3.77851413201194e-08,164,NP_200238.1,LHCB3,AT5G54270,88.302
Vitvi13g01882,0.796603687273311,6.202734863933061e-09,2.63740286414434e-05,3.77851413201194e-08,4,NP_973643.1,,AT2G40020,44.928
Vitvi15g00528,-0.796603687273311,6.202734863933061e-09,2.63740286414434e-05,3.77851413201194e-08,28,NP_564315.1,,AT1G28710,54.624
Vitvi11g01394,-0.796427555376832,6.2854757782867e-09,2.6725843009275e-05,3.82343962936696e-08,333,NP_197468.2,,AT5G19670,79.218
Vitvi19g01571,0.795147229297264,6.91838034576124e-09,2.94169532301768e-05,4.20242189002525e-08,10,NP_188065.1,,AT3G14470,32.886
Vitvi12g04533,0.794580836444235,7.2167837410802e-09,3.0685764467073e-05,4.37742717076648e-08,6,NP_567016.1,SAP130b,AT3G55220,49.612
Vitvi13g01686,-0.794417287134933,7.3051426166948e-09,3.10614664061863e-05,4.42471031427155e-08,269,NP_566328.1,,AT3G08030,74.556
Vitvi01g01021,0.79427392097294,7.383420738172941e-09,3.13943049787113e-05,4.46576173239137e-08,11,NP_178399.1,RNS1,AT2G02990,66.995
Vitvi12g00638,0.794122553911316,7.466910279169911e-09,3.17493025070305e-05,4.47803984584352e-08,39,NP_567627.1,,AT4G21450,62.5
Vitvi15g01730,-0.794122553911316,7.46691027916994e-09,3.17493025070306e-05,4.47803984584352e-08,4,NP_180503.1,GSTU7,AT2G29420,48.826
Vitvi03g00702,-0.794122553911316,7.46691027916994e-09,3.17493025070306e-05,4.47803984584352e-08,14,NP_187828.1,scpl17,AT3G12203,43.137
Vitvi16g04376,-0.794122553911316,7.46691027916994e-09,3.17493025070306e-05,4.47803984584352e-08,3,NP_001328172.1,,AT4G23420,45.868
Vitvi07g01342,-0.794122553911316,7.46691027916994e-09,3.17493025070306e-05,4.47803984584352e-08,31,NP_566935.1,,AT3G50560,71.094
Vitvi05g00604,-0.794122553911316,7.46691027916994e-09,3.17493025070306e-05,4.47803984584352e-08,124,,,,
Vitvi05g01435,-0.794100180872517,7.47932451318884e-09,3.18020878300789e-05,4.47916730001112e-08,22,NP_001328102.1,,AT4G03490,30.887
Vitvi11g00467,0.793634705971654,7.74198268554391e-09,3.29189103789327e-05,4.58480645946141e-08,58,NP_172988.1,SHN1,AT1G15360,58.291
Vitvi10g00567,0.793634705971654,7.74198268554391e-09,3.29189103789327e-05,4.58480645946141e-08,65,NP_568651.1,SAG12,AT5G45890,57.759
Vitvi14g04045,-0.793634705971654,7.74198268554397e-09,3.2918910378933e-05,4.58480645946141e-08,196,NP_563664.1,,AT1G02816,49.194
Vitvi09g01616,-0.793634705971654,7.74198268554397e-09,3.2918910378933e-05,4.58480645946141e-08,735,NP_001077526.1,,AT1G12663,38.532
Vitvi13g01849,-0.793634705971654,7.74198268554397e-09,3.2918910378933e-05,4.58480645946141e-08,472,NP_180751.1,,AT2G31920,40.532
Vitvi18g02779,-0.793634705971654,7.74198268554397e-09,3.2918910378933e-05,4.58480645946141e-08,227,NP_568052.1,RD19,AT4G39090,69.437
Vitvi14g02495,-0.793634705971654,7.74198268554397e-09,3.2918910378933e-05,4.58480645946141e-08,241,NP_567230.1,,AT4G02370,54.73
Vitvi05g00067,-0.793634705971654,7.74198268554397e-09,3.2918910378933e-05,4.58480645946141e-08,491,NP_177244.1,,AT1G70880,32.743
Vitvi04g01233,-0.793092522342601,8.05869022727302e-09,3.42655508463649e-05,4.75910428421734e-08,21,NP_566938.1,UGT72E1,AT3G50740,46.256
Vitvi14g04526,-0.793092522342601,8.05869022727302e-09,3.42655508463649e-05,4.75910428421734e-08,384,NP_974110.1,SP1L2,AT1G69230,67.273
Vitvi01g00508,0.79265093407849,8.325460176634351e-09,3.53998566710493e-05,4.90982755493055e-08,79,NP_172931.1,,AT1G14780,57.509
Vitvi18g00316,-0.791972270486838,8.75143972859964e-09,3.72111217260057e-05,5.13256851393181e-08,546,NP_177700.1,,AT1G75710,44.009
Vitvi08g02176,-0.791972270486838,8.75143972859964e-09,3.72111217260057e-05,5.13256851393181e-08,510,NP_181267.2,ABCI16,AT2G37300,65.306
Vitvi15g01108,-0.791972270486838,8.75143972859964e-09,3.72111217260057e-05,5.13256851393181e-08,771,NP_171667.1,GPAT4,AT1G01610,78.514
Vitvi14g01987,-0.791972270486838,8.75143972859964e-09,3.72111217260057e-05,5.13256851393181e-08,401,NP_001326423.1,MYB106,AT3G01140,35.789
Vitvi11g01650,-0.791772806368201,8.88042451590357e-09,3.7759565041622e-05,5.16737946007409e-08,275,NP_001118345.1,,AT2G18969,37.824
Vitvi10g02340,-0.791772806368201,8.88042451590357e-09,3.7759565041622e-05,5.16737946007409e-08,355,NP_176300.1,,AT1G61050,59.355
Vitvi15g01161,0.791772806368201,8.880424515903671e-09,3.77595650416224e-05,5.16737946007409e-08,38,NP_191684.1,MYB17,AT3G61250,64.865
Vitvi01g00944,-0.791767757550269,8.88371210092691e-09,3.77735438531412e-05,5.16737946007409e-08,6,NP_001319002.1,,AT1G14390,50.206
Vitvi15g01150,0.791767757550269,8.883712100927e-09,3.77735438531416e-05,5.16737946007409e-08,59,NP_197774.1,,AT5G23850,54.81
Vitvi06g00772,0.791767757550269,8.883712100927e-09,3.77735438531416e-05,5.16737946007409e-08,34,NP_565933.1,LBD15,AT2G40470,75.904
Vitvi01g00558,0.791489119606218,9.066907741703071e-09,3.85524917177215e-05,5.25954866544631e-08,7,NP_176204.1,,AT1G59960,57.5
Vitvi13g04521,-0.791489119606218,9.066907741703071e-09,3.85524917177215e-05,5.25954866544631e-08,38,,,,
Vitvi16g00952,-0.791307331467338,9.188307246406041e-09,3.90686824117185e-05,5.32270877543849e-08,489,NP_200019.2,BAG1,AT5G52060,57.5
Vitvi09g00241,-0.790354999137112,9.84925923645546e-09,4.18790502734086e-05,5.69782996917124e-08,10,NP_194728.1,,AT4G29990,49.467
Vitvi02g00476,-0.789157076468506,1.07431838963728e-08,4.56800179273771e-05,6.18970432620285e-08,365,NP_176475.2,,AT1G62870,66.448
Vitvi14g01525,0.789157076468506,1.07431838963728e-08,4.56800179273771e-05,6.18970432620285e-08,8,NP_186845.1,,AT3G01960,37.037
Vitvi10g00984,0.789157076468506,1.07431838963728e-08,4.56800179273771e-05,6.18970432620285e-08,15,NP_173546.1,WAK5,AT1G21230,42.308
Vitvi13g00345,-0.788979956963022,1.08815562863258e-08,4.62683773294575e-05,6.26094415824865e-08,583,NP_563789.1,SMO2-1,AT1G07420,85.714
Vitvi07g02213,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,116,,,,
Vitvi16g00372,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,202,NP_001077526.1,,AT1G12663,28.696
Vitvi08g00827,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,257,NP_195800.1,,AT5G01800,45.055
Vitvi07g00454,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,248,NP_197474.1,,AT5G19730,47.152
Vitvi13g00066,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,396,NP_191158.1,ESK1,AT3G55990,69.106
Vitvi05g01633,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,267,NP_564142.1,,AT1G21500,50.649
Vitvi06g00119,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,465,NP_187819.1,FAD2,AT3G12120,75.196
Vitvi01g00747,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,365,NP_173788.1,JP630,AT1G23760,64.904
Vitvi01g00810,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,507,NP_198840.2,UMAMIT40,AT5G40240,44.375
Vitvi01g00813,-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,654,NP_198840.2,UMAMIT40,AT5G40240,43.235
