# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "exon" "-g" "exon_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT4G32850.5.exon10	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728;15852728	15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561;15853561	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	834	1882	1673	1647	740	1708	1628	1159	1122	974	1226	1091	1441	349	1149
AT4G32850.5.exon11	4;4;4;4;4;4;4;4;4	15853670;15853670;15853670;15853670;15853670;15853670;15853670;15853670;15853670	15853753;15853753;15853753;15853753;15853753;15853753;15853753;15853753;15853753	+;+;+;+;+;+;+;+;+	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.5.exon12	4;4;4	15854165;15854165;15854165	15854241;15854241;15854241	+;+;+	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.5.exon13	4	15854327	15855186	+	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.11.exon11	4;4;4;4	15853670;15853670;15853670;15853670	15853960;15853960;15853960;15853960	+;+;+;+	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.11.exon12	4	15854044	15855186	+	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.12.exon11	4;4	15853670;15853670	15854241;15854241	+;+	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.12.exon12	4	15854327	15855186	+	860	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.2.exon12	4;4;4	15854165;15854165;15854165	15854211;15854211;15854211	+;+;+	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.6.exon13	4	15854318	15855186	+	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.14.exon12	4	15854363	15855186	+	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.10.exon12	4	15854165	15855186	+	1022	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.4.exon11	4	15853670	15855186	+	1517	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.13.exon11	4	15853670	15854211	+	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.13.exon12	4	15854318	15855186	+	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.1.exon13	4	15854363	15855186	+	824	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.16.exon1	4;4	15849721;15849721	15850268;15850268	+;+	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.16.exon12	4	15854044	15854211	+	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.16.exon13	4	15854318	15855194	+	877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.17.exon12	4;4;4	15854044;15854044;15854044	15854241;15854241;15854241	+;+;+	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.15.exon13	4	15854327	15855194	+	868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.17.exon1	4	15849745	15850268	+	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.17.exon13	4	15854363	15855073	+	711	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.8.exon1	4	15849772	15850268	+	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.8.exon12	4	15854165	15854245	+	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.8.exon13	4	15854363	15854460	+	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.2.exon1	4;4;4;4	15849780;15849780;15849780;15849780	15850268;15850268;15850268;15850268	+;+;+;+	489	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.9.exon13	4;4	15854327;15854327	15854439;15854439	+;+	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.9.exon14	4	15854547	15854701	+	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.2.exon13	4	15854318	15854439	+	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.2.exon14	4;4	15854547;15854547	15854709;15854709	+;+	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.7.exon12	4	15853892	15853960	+	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32850.7.exon14	4	15854327	15854868	+	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32860.1.exon1	4	15856474	15857440	-	967	74	137	90	32	110	88	48	74	84	122	98	98	38	146
AT4G32870.1.exon1	4	15862117	15862814	+	698	63	48	32	14	56	98	58	36	62	82	46	80	8	48
AT4G32880.1.exon18	4	15863339	15863733	-	395	93	108	82	31	150	142	68	104	55	104	80	127	32	105
AT4G32880.1.exon17	4	15863847	15864002	-	156	86	71	76	42	95	86	72	49	57	84	70	90	33	97
AT4G32880.1.exon16	4	15864094	15864504	-	411	180	169	135	122	166	116	119	155	130	160	173	196	69	178
AT4G32880.1.exon15	4	15864585	15864719	-	135	26	48	34	4	22	25	27	19	19	22	30	36	4	39
AT4G32880.1.exon14	4	15864994	15865074	-	81	7	12	7	2	5	7	4	9	7	15	5	16	7	8
AT4G32880.1.exon13	4	15865175	15865360	-	186	54	42	54	19	50	58	45	52	48	57	41	82	22	53
AT4G32880.1.exon12	4	15865444	15865639	-	196	71	90	54	40	93	94	66	76	64	67	62	108	29	92
AT4G32880.1.exon11	4	15865725	15865831	-	107	32	27	23	7	24	20	11	21	20	14	14	24	11	26
AT4G32880.1.exon10	4	15865916	15865990	-	75	13	12	9	3	3	5	7	12	6	9	1	19	5	22
AT4G32880.1.exon9	4	15866164	15866319	-	156	43	50	56	19	38	40	32	40	39	35	35	55	20	36
AT4G32880.1.exon8	4	15866396	15866479	-	84	5	5	7	2	9	17	7	7	9	7	8	10	2	9
AT4G32880.1.exon7	4	15866582	15866695	-	114	25	15	14	7	21	18	8	21	25	18	21	35	19	34
AT4G32880.1.exon6	4	15866786	15866881	-	96	12	9	7	5	6	12	3	2	4	6	9	14	10	11
AT4G32880.1.exon5	4	15866964	15867054	-	91	12	9	11	2	6	12	4	9	7	19	13	17	10	9
AT4G32880.1.exon4	4	15867187	15867290	-	104	38	43	37	19	25	46	32	40	23	27	42	51	36	50
AT4G32880.1.exon3	4	15867374	15867533	-	160	61	65	73	25	78	85	48	54	58	54	62	75	27	88
AT4G32880.1.exon2	4	15867620	15867859	-	240	188	203	180	66	184	170	147	165	129	154	155	214	74	161
AT4G32880.1.exon1	4	15868277	15868650	-	374	292	338	246	82	371	370	239	219	197	214	180	308	116	276
AT4G32890.1.exon1	4	15875342	15875816	+	475	121	143	121	45	79	66	76	184	132	155	162	178	86	223
AT4G32890.1.exon2	4	15875908	15876827	+	920	262	285	295	123	188	169	173	424	398	417	450	503	262	564
AT4G32900.2.exon8	4	15878569	15878993	-	425	5	3	3	2	4	3	1	2	3	5	1	6	1	3
AT4G32900.2.exon7	4	15879072	15879111	-	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.2.exon6	4	15879346	15879418	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.4.exon5	4;4;4	15879546;15879546;15879546	15879623;15879623;15879623	-;-;-	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.4.exon4	4;4;4;4	15879713;15879713;15879713;15879713	15879749;15879749;15879749;15879749	-;-;-;-	37	9	4	7	1	6	6	3	3	0	6	4	3	1	2
AT4G32900.4.exon3	4;4;4;4	15879822;15879822;15879822;15879822	15879882;15879882;15879882;15879882	-;-;-;-	61	8	8	3	0	11	6	10	7	0	17	8	8	2	3
AT4G32900.4.exon2	4;4;4;4	15880165;15880165;15880165;15880165	15880365;15880365;15880365;15880365	-;-;-;-	201	225	212	194	88	243	193	132	160	135	179	139	215	55	167
AT4G32900.2.exon1	4;4	15880938;15880938	15881041;15881041	-;-	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.3.exon7	4	15878632	15878993	-	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.3.exon6	4	15879072	15879418	-	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.3.exon1	4	15880938	15881050	-	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.1.exon8	4	15878733	15878993	-	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.1.exon7	4	15879072	15879111	-	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.1.exon6	4	15879346	15879418	-	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.1.exon5	4	15879538	15879623	-	86	3	7	1	1	4	2	2	1	0	2	3	0	0	0
AT4G32900.4.exon6	4	15879113	15879418	-	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32900.4.exon1	4	15880938	15881082	-	145	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT4G32910.1.exon1	4	15881245	15881740	+	496	745	812	686	249	821	709	635	469	412	603	545	624	278	607
AT4G32910.1.exon2	4	15881867	15881969	+	103	17	22	11	9	20	24	22	23	9	22	13	14	4	12
AT4G32910.1.exon3	4	15882096	15882206	+	111	43	39	26	11	46	41	21	39	24	25	22	48	15	36
AT4G32910.1.exon4	4	15882293	15882376	+	84	9	14	8	7	16	11	6	16	13	9	5	15	9	6
AT4G32910.1.exon5	4	15882465	15882536	+	72	7	0	3	2	5	10	6	9	6	9	1	13	4	12
AT4G32910.1.exon6	4	15882631	15882687	+	57	13	9	11	1	11	21	13	6	6	3	4	2	6	8
AT4G32910.1.exon7	4	15882820	15882939	+	120	67	108	83	36	76	75	44	50	38	55	50	78	23	59
AT4G32910.1.exon8	4	15883021	15883221	+	201	189	230	191	67	239	231	174	167	117	188	158	214	93	183
AT4G32910.1.exon9	4	15883321	15883431	+	111	32	30	28	9	31	21	19	32	19	19	23	26	19	36
AT4G32910.1.exon10	4	15883523	15883560	+	38	6	6	7	1	7	5	5	3	8	4	5	3	1	4
AT4G32910.1.exon11	4	15883658	15883814	+	157	121	137	103	41	157	142	85	111	85	85	84	117	43	122
AT4G32910.1.exon12	4	15883926	15884027	+	102	41	21	30	8	23	31	9	32	19	22	7	26	9	18
AT4G32910.1.exon13	4	15884140	15884196	+	57	8	18	18	6	6	26	6	12	8	12	3	4	6	7
AT4G32910.1.exon14	4	15884297	15884443	+	147	76	62	56	13	56	77	42	31	34	43	36	51	19	40
AT4G32910.1.exon15	4	15884549	15884619	+	71	7	5	10	1	8	7	4	11	6	4	6	11	1	10
AT4G32910.1.exon16	4	15884714	15884801	+	88	6	4	7	4	6	11	2	17	8	4	6	4	1	10
AT4G32910.1.exon17	4	15884875	15884931	+	57	15	11	9	3	5	12	6	6	6	4	4	7	4	8
AT4G32910.1.exon18	4	15885013	15885518	+	506	579	523	497	155	654	651	406	433	281	381	302	440	175	462
AT4G32915.1.exon1	4	15885520	15885791	+	272	371	316	359	109	302	345	218	333	240	324	291	347	124	316
AT4G32915.1.exon2	4	15885874	15885914	+	41	19	12	14	2	12	10	6	8	14	14	17	10	8	17
AT4G32915.1.exon3	4	15886017	15886072	+	56	17	12	14	4	21	15	9	15	16	17	12	13	6	14
AT4G32915.1.exon4	4	15886405	15886456	+	52	14	13	8	2	4	3	5	15	5	8	3	12	7	9
AT4G32915.1.exon5	4	15886553	15886637	+	85	4	16	6	0	9	5	9	5	7	7	4	12	5	11
AT4G32915.1.exon6	4	15886742	15887044	+	303	613	525	447	120	555	485	251	370	278	375	308	400	122	321
AT4G32920.2.exon23	4;4	15887270;15887270	15887522;15887522	-;-	253	9	5	2	0	4	6	9	9	0	7	3	2	0	5
AT4G32920.2.exon22	4	15887816	15888300	-	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32920.1.exon21	4;4;4	15888392;15888392;15888392	15888480;15888480;15888480	-;-;-	89	7	12	12	2	2	2	1	6	4	4	6	5	0	2
AT4G32920.1.exon20	4;4;4	15888593;15888593;15888593	15888835;15888835;15888835	-;-;-	243	86	62	83	36	64	86	61	53	63	65	41	51	19	26
AT4G32920.1.exon19	4;4;4	15888922;15888922;15888922	15889117;15889117;15889117	-;-;-	196	54	32	31	17	46	21	26	30	28	40	21	47	7	29
AT4G32920.1.exon18	4;4;4	15889199;15889199;15889199	15889476;15889476;15889476	-;-;-	278	111	61	57	33	69	62	36	65	46	79	72	63	19	33
AT4G32920.1.exon17	4;4;4	15889591;15889591;15889591	15889779;15889779;15889779	-;-;-	189	67	52	45	14	39	41	36	35	29	31	29	28	9	17
AT4G32920.1.exon16	4;4;4	15890026;15890026;15890026	15890260;15890260;15890260	-;-;-	235	66	50	64	24	72	45	48	39	37	33	37	43	11	27
AT4G32920.1.exon15	4;4;4	15890349;15890349;15890349	15890476;15890476;15890476	-;-;-	128	47	20	41	9	35	27	20	22	22	18	25	19	1	7
AT4G32920.1.exon14	4;4;4	15890796;15890796;15890796	15891067;15891067;15891067	-;-;-	272	78	55	44	34	55	62	41	32	38	33	40	53	8	24
AT4G32920.1.exon13	4;4;4	15891196;15891196;15891196	15891304;15891304;15891304	-;-;-	109	21	17	17	6	11	13	12	22	13	7	9	3	4	6
AT4G32920.1.exon12	4;4;4	15891682;15891682;15891682	15891775;15891775;15891775	-;-;-	94	15	11	8	0	7	7	3	6	8	3	2	8	1	4
AT4G32920.1.exon11	4;4;4	15891946;15891946;15891946	15892267;15892267;15892267	-;-;-	322	154	110	126	51	104	142	79	40	35	40	34	70	8	25
AT4G32920.1.exon10	4;4;4	15892615;15892615;15892615	15892824;15892824;15892824	-;-;-	210	76	44	60	43	37	49	51	16	16	16	35	39	1	19
AT4G32920.1.exon9	4;4;4	15892930;15892930;15892930	15893047;15893047;15893047	-;-;-	118	8	3	12	0	9	3	9	7	8	10	1	7	1	4
AT4G32920.1.exon8	4;4;4	15893116;15893116;15893116	15893215;15893215;15893215	-;-;-	100	12	9	15	6	21	15	12	3	7	8	4	8	1	11
AT4G32920.1.exon7	4;4;4	15893324;15893324;15893324	15893379;15893379;15893379	-;-;-	56	6	4	8	1	4	4	1	2	2	3	1	1	0	4
AT4G32920.1.exon6	4;4;4	15893660;15893660;15893660	15893785;15893785;15893785	-;-;-	126	17	23	15	4	11	15	7	20	14	7	11	12	6	2
AT4G32920.1.exon5	4;4;4	15893881;15893881;15893881	15894009;15894009;15894009	-;-;-	129	17	9	11	8	9	19	7	5	8	7	3	9	0	4
AT4G32920.1.exon4	4;4;4	15894085;15894085;15894085	15894204;15894204;15894204	-;-;-	120	12	17	13	3	6	14	11	5	2	14	3	8	0	6
AT4G32920.1.exon3	4;4;4	15894312;15894312;15894312	15894520;15894520;15894520	-;-;-	209	57	66	39	25	39	66	39	29	41	46	45	29	10	12
AT4G32920.1.exon2	4;4;4	15894670;15894670;15894670	15894785;15894785;15894785	-;-;-	116	19	12	17	7	10	14	14	9	9	11	3	4	0	7
AT4G32920.2.exon1	4;4	15895195;15895195	15896006;15896006	-;-	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32920.3.exon22	4	15887942	15888300	-	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32920.1.exon22	4	15887570	15888300	-	731	32	33	32	8	27	31	24	7	19	7	20	18	6	9
AT4G32920.1.exon1	4	15895195	15896345	-	1151	62	55	67	17	57	79	36	23	29	55	16	33	10	15
AT4G32930.1.exon1	4	15898784	15898979	+	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32930.2.exon2	4;4	15899397;15899397	15899504;15899504	+;+	108	22	25	22	8	41	32	21	29	37	37	28	31	25	34
AT4G32930.2.exon4	4;4	15899774;15899774	15899941;15899941	+;+	168	248	217	165	52	275	224	159	243	202	265	246	239	80	270
AT4G32930.2.exon5	4;4	15900060;15900060	15900289;15900289	+;+	230	240	245	209	76	349	275	227	235	259	312	298	355	117	338
AT4G32930.2.exon1	4	15898835	15898979	+	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32930.2.exon3	4	15899603	15899626	+	24	22	22	10	3	21	27	9	13	11	13	11	22	11	18
AT4G32940.1.exon9	4	15900270	15900739	-	470	2289	2477	2340	1038	2982	2581	1653	1952	2240	2864	2027	2495	708	1904
AT4G32940.1.exon8	4	15901048	15901254	-	207	841	955	813	292	1146	880	683	856	908	1122	942	1069	357	762
AT4G32940.1.exon7	4	15901349	15901558	-	210	1040	1070	1056	327	1287	940	731	785	907	1101	847	1077	325	791
AT4G32940.1.exon6	4	15901672	15901720	-	49	22	22	13	6	16	21	6	13	24	25	12	30	1	12
AT4G32940.1.exon5	4	15901834	15902033	-	200	788	906	720	194	1060	859	590	767	904	1069	802	916	312	757
AT4G32940.1.exon4	4	15902113	15902198	-	86	13	18	11	1	16	14	7	37	29	11	10	29	10	15
AT4G32940.1.exon3	4	15902275	15902431	-	157	528	528	413	200	648	593	287	474	508	591	444	496	222	413
AT4G32940.1.exon2	4	15902513	15902677	-	165	785	719	657	213	948	763	463	681	708	839	605	693	228	576
AT4G32940.1.exon1	4	15902934	15903523	-	590	1364	1394	1418	605	1452	1182	1051	1406	1618	2200	1746	1724	636	1501
AT4G32950.1.exon5	4	15904082	15904638	-	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32950.1.exon4	4	15904915	15905138	-	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32950.1.exon3	4;4	15905237;15905237	15905354;15905354	-;-	118	0	1	0	0	0	1	0	0	0	0	0	1	0	1
AT4G32950.1.exon2	4;4	15905482;15905482	15905736;15905736	-;-	255	2	3	1	1	1	9	4	0	0	0	1	1	0	4
AT4G32950.1.exon1	4	15905822	15906099	-	278	1	0	0	0	0	0	0	0	1	0	0	0	0	0
AT4G32950.2.exon4	4	15904130	15905138	-	1009	4	1	0	0	2	0	0	0	0	0	0	0	0	0
AT4G32950.2.exon1	4	15905822	15906058	-	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32960.1.exon3	4	15908572	15909153	-	582	500	484	465	192	554	552	375	545	404	504	392	524	207	467
AT4G32960.1.exon2	4	15909245	15909403	-	159	73	78	65	37	73	66	61	91	58	105	67	102	19	79
AT4G32960.1.exon1	4	15909875	15910292	-	418	338	292	291	161	347	331	236	226	271	283	278	306	121	291
AT4G32970.1.exon12	4	15910345	15910708	-	364	62	64	69	14	71	50	46	44	43	45	40	44	12	32
AT4G32970.1.exon11	4	15910800	15911358	-	559	144	170	142	44	132	170	119	102	97	93	83	104	32	113
AT4G32970.1.exon10	4	15911488	15911520	-	33	6	7	5	2	2	3	0	5	0	1	4	3	0	4
AT4G32970.1.exon9	4	15911697	15911888	-	192	47	24	32	10	44	28	23	36	23	33	22	27	9	23
AT4G32970.1.exon8	4	15911970	15912069	-	100	20	7	12	4	6	14	9	8	7	7	6	7	2	12
AT4G32970.1.exon7	4	15912195	15912241	-	47	17	20	11	3	10	8	12	7	1	9	3	13	1	13
AT4G32970.1.exon6	4	15912570	15912621	-	52	18	20	28	10	13	28	8	21	11	7	2	16	1	16
AT4G32970.1.exon5	4	15912787	15912860	-	74	13	10	6	0	11	8	1	3	5	12	4	5	2	9
AT4G32970.1.exon4	4	15913109	15913222	-	114	13	16	19	2	16	31	15	7	18	16	13	14	9	10
AT4G32970.1.exon3	4	15913299	15913592	-	294	51	54	48	21	60	56	37	30	35	34	39	36	5	29
AT4G32970.1.exon2	4	15913685	15913843	-	159	19	11	12	4	11	20	3	10	4	10	9	17	3	13
AT4G32970.1.exon1	4	15914046	15914356	-	311	50	45	63	51	63	68	50	36	25	36	30	63	21	54
AT4G32980.1.exon6	4	15914670	15915032	-	363	0	0	0	0	0	3	0	1	0	0	0	0	0	0
AT4G32980.2.exon4	4;4	15915436;15915436	15915496;15915496	-;-	61	11	12	6	1	0	10	0	11	12	5	2	3	0	4
AT4G32980.2.exon3	4;4	15915589;15915589	15915932;15915932	-;-	344	359	319	272	53	253	149	92	352	248	269	193	194	70	146
AT4G32980.2.exon2	4;4	15916025;15916025	15916888;15916888	-;-	864	960	777	678	221	569	492	227	1023	804	851	546	683	212	432
AT4G32980.1.exon2	4	15917206	15917388	-	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32980.1.exon1	4	15917540	15918153	-	614	5	3	2	0	0	1	0	1	0	0	0	0	0	0
AT4G32980.2.exon5	4	15914722	15915032	-	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32980.2.exon1	4	15917206	15918044	-	839	3	7	2	0	0	1	0	3	5	2	1	4	0	0
AT4G08715.1.exon1	4	15919301	15919535	-	235	5	2	1	0	6	5	0	4	0	3	2	4	0	0
AT4G32990.1.exon1	4;4	15920230;15920230	15920409;15920409	+;+	180	15	14	11	7	14	16	20	9	28	23	5	15	10	18
AT4G32990.1.exon2	4;4	15920534;15920534	15920620;15920620	+;+	87	5	5	9	6	7	10	3	4	14	12	14	18	5	7
AT4G32990.1.exon3	4;4	15920744;15920744	15920968;15920968	+;+	225	3	12	11	0	15	13	4	14	12	17	17	24	3	18
AT4G32990.1.exon4	4;4	15921062;15921062	15921126;15921126	+;+	65	2	7	2	2	1	4	0	2	6	2	1	4	0	4
AT4G32990.1.exon5	4;4	15921252;15921252	15921317;15921317	+;+	66	2	0	2	0	1	1	0	0	1	1	1	5	0	1
AT4G32990.1.exon6	4;4	15921407;15921407	15921478;15921478	+;+	72	6	2	2	0	1	1	0	2	2	0	2	3	0	1
AT4G32990.1.exon7	4;4	15921677;15921677	15921739;15921739	+;+	63	4	5	4	0	1	5	1	8	3	3	2	2	3	6
AT4G32990.1.exon8	4	15921979	15922048	+	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32990.1.exon9	4	15922306	15922389	+	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32990.1.exon10	4	15922584	15922849	+	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32990.2.exon8	4	15921979	15922195	+	217	31	47	42	15	42	44	42	50	39	50	50	77	41	88
AT4G32990.2.exon9	4	15922306	15922389	+	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G32990.2.exon10	4	15922584	15923010	+	427	2	6	12	1	3	6	3	8	8	5	10	7	10	12
AT4G33000.1.exon1	4	15924349	15924396	+	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.6.exon2	4;4;4;4;4;4	15924930;15924930;15924930;15924930;15924930;15924930	15925098;15925098;15925098;15925098;15925098;15925098	+;+;+;+;+;+	169	143	208	175	75	206	178	116	297	278	447	355	402	159	408
AT4G33000.6.exon3	4;4;4;4;4;4	15925247;15925247;15925247;15925247;15925247;15925247	15925329;15925329;15925329;15925329;15925329;15925329	+;+;+;+;+;+	83	24	21	31	3	26	19	13	41	46	41	33	52	22	31
AT4G33000.6.exon4	4;4;4;4;4;4	15925520;15925520;15925520;15925520;15925520;15925520	15925579;15925579;15925579;15925579;15925579;15925579	+;+;+;+;+;+	60	20	18	17	4	13	17	6	18	20	26	14	20	7	13
AT4G33000.6.exon5	4;4;4;4;4	15925657;15925657;15925657;15925657;15925657	15925765;15925765;15925765;15925765;15925765	+;+;+;+;+	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.6.exon6	4;4;4;4;4	15925838;15925838;15925838;15925838;15925838	15925890;15925890;15925890;15925890;15925890	+;+;+;+;+	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.2.exon7	4;4;4	15925960;15925960;15925960	15926040;15926040;15926040	+;+;+	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.2.exon8	4;4	15926141;15926141	15926253;15926253	+;+	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.1.exon9	4	15926344	15926628	+	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.2.exon1	4;4;4	15924719;15924719;15924719	15924838;15924838;15924838	+;+;+	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.2.exon9	4	15926344	15926665	+	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G33000.5.exon8	4	15926157	15926253	+	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
