# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "gene" "-g" "gene_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14_perGene.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT5G14270	5	4604608	4608921	+	4314	8619	8275	7812	2939	9344	8855	6484	3934	3500	4473	4024	5539	1913	5347
AT5G14275	5	4604789	4605007	-	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G14280	5	4608745	4610448	+	1704	209	185	171	66	226	215	107	94	52	102	65	106	32	92
AT5G14285	5	4610567	4611658	+	1092	470	454	430	191	367	360	212	350	302	441	421	389	227	478
AT5G14290	5	4612097	4614401	-	2305	14	3	13	0	7	8	2	6	15	3	6	3	0	8
AT5G14300	5	4613102	4614023	+	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G14310	5	4615163	4617633	+	2471	1233	1296	1208	324	1140	1157	821	1153	989	1250	1116	1272	535	1379
AT5G14320	5	4617218	4618981	-	1764	17368	16788	16803	6304	17019	16494	11433	16459	13776	18370	16545	19868	7094	18172
AT5G14330	5	4619727	4620551	-	825	174	106	102	51	120	140	62	50	80	102	78	46	22	91
AT5G14340	5	4623198	4624960	+	1763	21	28	6	2	32	19	14	12	8	14	8	8	2	12
AT5G14345	5	4626175	4626782	-	608	2	4	6	0	4	2	1	2	2	2	2	4	0	0
AT5G14350	5	4627140	4628703	-	1564	862	618	587	230	665	743	413	420	333	339	303	484	74	362
AT5G14360	5	4630892	4631851	+	960	204	227	243	68	408	289	184	204	238	396	279	416	134	304
AT5G14370	5	4631891	4633925	-	2035	2847	2808	2743	1600	3276	3328	2320	1405	1508	1933	1706	2521	672	2151
AT5G14380	5	4635644	4636676	-	1033	20	16	12	4	10	11	15	0	0	2	4	4	0	0
AT5G14390	5	4637287	4639835	-	2549	3529	3900	3600	1322	4070	3630	2816	4569	3714	4720	3554	5042	2078	4949
AT5G14400	5	4643510	4646530	+	3021	141	122	107	12	77	44	47	101	103	68	63	96	13	82
AT5G14410	5	4646702	4647503	-	802	899	1186	1130	384	1362	1111	710	1417	1390	1562	1275	1814	736	1503
AT5G14420	5	4648081	4651442	-	3362	1366	1924	1778	560	1943	1600	1266	1431	1565	2094	1998	2510	1028	2502
AT5G14430	5	4652915	4655973	+	3059	5113	5610	5110	2015	5993	5445	4164	7319	5977	7544	6733	8937	3509	8528
AT5G14440	5	4655903	4657907	-	2005	1722	1520	1555	631	2010	2040	1475	856	814	948	844	1357	310	1262
AT5G14450	5	4658441	4660175	+	1735	1259	1187	1255	401	1645	1881	1575	938	737	1082	1158	1353	707	1909
AT5G14460	5	4660059	4662668	-	2610	3650	3074	3019	1250	3662	3854	2581	2481	2419	2915	2526	3604	937	2885
AT5G14470	5	4662775	4664681	-	1907	303	393	593	261	911	562	848	309	363	832	644	1039	290	670
AT5G14480	5	4667774	4670213	+	2440	647	600	581	164	645	642	491	479	450	628	535	739	244	800
AT5G14490	5	4670289	4672958	-	2670	12	19	4	2	10	19	7	4	8	4	5	16	3	4
AT5G14500	5	4674213	4676872	-	2660	655	744	622	270	795	722	496	608	474	658	540	702	222	719
AT5G14510	5	4677925	4679317	-	1393	0	0	0	1	0	0	2	0	0	1	0	0	0	0
AT5G14515	5	4678005	4679595	+	1591	2	1	0	0	0	2	0	0	0	2	0	0	0	1
AT5G14520	5	4680540	4684472	-	3933	5220	5038	4685	1859	5727	5448	3911	3129	2808	3542	2937	3950	1461	3608
AT5G14530	5	4684597	4687023	-	2427	553	565	526	190	617	621	436	454	442	556	438	616	184	514
AT5G14540	5	4687069	4689923	-	2855	1204	1254	1059	477	860	619	588	1235	912	1402	1139	1178	647	1334
AT5G14550	5	4691006	4694055	-	3050	6021	5612	5470	2045	6584	6675	4469	5352	5318	6112	5863	6016	2502	6810
AT5G14560	5	4693964	4694086	+	123	0	2	1	0	0	1	0	0	0	0	1	0	0	0
AT5G14570	5	4695084	4697078	-	1995	2084	2039	2071	1148	1934	1884	1477	2045	1980	2509	2513	2887	1088	2844
AT5G14580	5	4697207	4703091	-	5885	854	785	583	214	671	559	385	269	220	263	249	276	78	248
AT5G14590	5	4703298	4706826	-	3529	3728	3185	3279	1358	3744	3506	2670	2380	2295	2974	2448	3145	937	2804
AT5G14600	5	4706891	4709163	+	2273	751	682	678	293	777	730	472	456	336	540	386	559	214	524
AT5G14602	5	4709262	4709871	+	610	4	0	0	1	3	4	0	0	0	2	0	2	0	0
AT5G14610	5	4710563	4715076	+	4514	905	822	774	302	861	907	698	304	304	350	295	520	115	368
AT5G14620	5	4715105	4718704	-	3600	1321	1236	1253	432	1559	1524	1135	1153	1047	1204	1166	1338	610	1512
AT5G14640	5	4718994	4722371	-	3378	2104	1801	1926	672	2123	2209	1328	2371	2386	2980	2084	3018	678	2522
AT5G14650	5	4724407	4726675	+	2269	233	213	209	64	241	255	112	187	170	156	143	197	62	189
AT5G14660	5	4726641	4728746	-	2106	2291	2204	1984	631	2403	2150	1424	2360	2180	2745	2299	2785	1024	2251
AT5G14670	5	4728947	4730952	+	2006	4	8	3	0	6	2	6	0	0	3	0	0	0	2
AT5G14680	5	4730836	4733225	-	2390	1858	1847	1676	595	2016	1910	1455	1562	1463	1799	1642	1975	769	1941
AT5G14690	5	4733658	4736645	-	2988	136	117	76	42	142	126	88	92	80	140	92	90	28	98
AT5G14700	5	4740238	4743539	-	3302	585	464	532	234	843	889	383	319	273	460	392	412	132	366
AT5G14710	5	4746264	4747934	+	1671	726	626	550	223	835	763	541	373	410	534	414	523	141	480
AT5G14720	5	4747860	4753781	-	5922	9592	9574	9095	3189	9949	9588	6580	9258	8514	9612	7791	10731	3190	8721
AT5G14730	5	4756057	4757744	+	1688	703	613	714	304	940	797	678	336	404	706	430	788	232	664
AT5G14740	5	4757856	4762666	+	4811	50392	55520	56677	20006	67652	53835	41975	84016	75804	105239	102798	111767	45853	111749
AT5G14750	5	4763372	4764834	-	1463	55	52	26	10	35	58	26	38	36	34	28	40	10	54
AT5G14760	5	4768263	4772153	+	3891	247	282	301	84	242	225	183	387	461	584	360	609	118	303
AT5G14770	5	4772117	4775833	-	3717	933	566	628	355	764	983	555	251	204	217	189	361	56	256
AT5G14780	5	4776733	4779526	+	2794	19829	21265	21187	10237	24181	20724	18036	19048	16815	24795	17993	26187	7989	20575
AT5G14790	5	4782909	4785847	+	2939	1167	1065	1027	343	1110	963	652	966	940	1026	880	1240	415	1137
AT5G14800	5	4785960	4787996	-	2037	4873	4430	3839	1470	4724	4227	3129	3134	2529	4064	3201	4018	924	3096
AT5G14820	5	4792072	4794153	-	2082	62	24	24	14	30	50	18	12	10	23	22	34	6	14
AT5G14850	5	4801870	4805036	-	3167	942	833	826	238	790	741	570	608	539	643	525	767	234	707
AT5G14860	5	4805846	4807837	+	1992	7	16	9	8	16	6	15	10	12	8	2	10	8	2
AT5G14870	5	4808091	4811093	-	3003	42	43	20	14	34	32	28	19	28	14	10	24	2	24
AT5G14880	5	4813931	4817881	+	3951	2145	2238	1671	488	1536	1374	900	3637	2701	3926	2666	3134	1127	2774
AT5G14890	5	4817997	4820601	+	2605	190	185	139	51	184	124	78	179	179	204	119	165	56	123
AT5G14895	5	4820830	4821859	+	1030	34	13	28	12	23	23	32	14	9	22	8	18	10	10
AT5G14900	5	4822676	4823581	-	906	8	4	16	2	18	21	7	0	4	2	9	0	4	9
AT5G14910	5	4823553	4825652	+	2100	11304	11874	11314	3715	12735	12163	8297	8938	7956	10346	9450	11387	4564	9935
AT5G14920	5	4826141	4828384	+	2244	2572	3850	2203	1282	2086	1605	1553	1209	773	1226	1282	1814	1134	2836
AT5G14930	5	4828499	4830982	+	2484	1002	1079	1321	434	1957	1458	1181	722	718	941	922	1358	601	1293
AT5G14940	5	4831583	4834532	-	2950	572	510	492	186	464	355	192	448	350	452	292	342	148	416
AT5G14950	5	4837071	4842067	-	4997	4451	4103	3610	1316	3929	3390	2434	3292	2686	3072	2546	3595	1451	3395
AT5G14960	5	4843855	4846664	+	2810	484	518	532	148	541	570	353	245	291	318	294	381	122	440
AT5G14970	5	4847247	4849053	+	1807	6034	6146	6121	2280	6412	5524	3684	6560	6197	7764	6565	7362	3238	7082
AT5G14980	5	4849600	4850583	+	984	24	27	20	6	8	17	6	16	11	11	0	4	1	0
AT5G14990	5	4850668	4853087	+	2420	13	14	16	0	10	4	5	0	0	5	2	0	0	0
AT5G14995	5	4853413	4853718	+	306	2	1	0	0	0	0	0	0	0	0	0	0	0	0
AT5G15000	5	4854875	4855171	+	297	0	0	0	0	0	1	2	0	0	0	0	0	0	0
AT5G15008	5	4856975	4857139	-	165	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G15010	5	4857147	4859125	+	1979	655	618	538	174	568	757	433	378	299	348	296	470	148	403
AT5G15020	5	4859127	4866034	-	6908	9181	7660	8711	3144	10816	10118	7491	5963	5469	6575	5454	8486	1906	6256
AT5G15025	5	4866954	4867558	-	605	359	357	321	126	421	385	276	227	200	270	241	276	83	251
AT5G15030	5	4867971	4869079	-	1109	8	2	4	0	6	0	2	0	0	0	0	0	0	0
AT5G15040	5	4869754	4870741	-	988	0	4	0	0	2	0	2	0	0	0	0	0	0	0
AT5G15050	5	4871531	4873683	-	2153	724	823	662	227	642	589	412	734	582	753	616	816	358	900
AT5G15060	5	4874332	4875949	-	1618	6	6	2	2	0	8	0	0	2	4	0	0	0	2
AT5G15070	5	4876515	4885836	+	9322	652	527	589	226	715	634	483	452	488	475	458	564	184	510
AT5G15080	5	4886029	4888817	+	2789	1742	1711	1554	492	2124	2049	1325	1664	1418	1817	1586	2192	961	2408
AT5G15090	5	4888964	4891603	-	2640	4869	4863	4387	1470	5326	4608	3143	5808	5186	7499	5989	6954	2498	5934
AT5G15100	5	4892016	4894113	-	2098	13	12	2	0	5	2	2	0	0	4	0	2	2	0
AT5G15110	5	4895750	4897966	+	2217	10	10	3	3	10	6	0	0	0	0	0	0	0	0
AT5G15120	5	4898641	4900734	+	2094	279	136	136	54	404	285	249	222	149	246	174	219	52	300
AT5G15130	5	4904290	4907094	+	2805	166	190	150	80	252	294	176	124	100	164	160	187	140	228
AT5G15140	5	4908651	4910920	+	2270	9	9	3	2	8	8	2	2	2	4	2	4	6	6
AT5G15150	5	4913699	4915976	-	2278	226	287	216	90	365	398	242	338	262	272	264	409	194	442
AT5G15160	5	4921243	4922812	-	1570	314	377	322	64	367	451	210	741	787	805	616	1164	398	1030
AT5G15170	5	4925850	4929502	-	3653	1338	1226	1066	394	1364	1242	750	1284	1162	1368	1202	1356	536	1374
AT5G15180	5	4930425	4932406	+	1982	259	245	194	66	328	450	159	106	128	182	140	148	44	222
AT5G15190	5	4932708	4933620	-	913	214	206	232	109	324	348	187	233	278	364	256	415	72	273
AT5G15200	5	4934810	4936429	-	1620	19336	21510	17199	6981	21144	20341	13304	20507	18507	23308	20050	26903	8273	21546
AT5G15210	5	4937465	4939207	-	1743	1753	1782	1430	590	1427	1126	696	1915	1760	2157	1706	2245	778	1800
AT5G15220	5	4941237	4942784	-	1548	858	938	762	272	942	908	645	784	564	723	575	894	340	868
AT5G15230	5	4944816	4946299	+	1484	11593	14675	11982	4600	15446	13887	7814	8229	6467	7758	7163	8610	3876	10657
AT5G15240	5	4947577	4950445	+	2869	777	811	785	194	819	842	345	730	611	1100	741	989	324	573
AT5G15250	5	4950359	4952803	-	2445	64	39	51	14	18	24	16	30	14	24	21	14	8	15
AT5G15260	5	4952881	4955027	-	2147	1768	1848	1800	566	1838	1568	1203	1244	1017	1408	1185	1352	780	1342
AT5G15265	5	4956314	4957633	+	1320	39	97	36	12	89	128	60	72	48	42	34	68	42	102
AT5G15270	5	4958303	4962102	+	3800	3244	3247	2975	876	3156	2944	2071	3138	2674	3069	2782	3579	1272	3338
AT5G15280	5	4962149	4966170	+	4022	1653	1313	1304	407	1702	1890	1347	1079	935	980	860	1593	472	1355
AT5G15290	5	4967011	4968092	+	1082	85	100	73	20	79	77	41	68	54	76	66	77	34	92
AT5G15300	5	4968089	4970045	-	1957	235	132	134	56	116	181	117	40	36	30	22	34	2	38
AT5G15310	5	4974671	4976470	+	1800	3048	3081	3582	1072	3098	2633	1975	3425	3759	4648	4403	4838	1987	4252
AT5G15320	5	4977470	4979076	+	1607	1800	1826	1565	478	1950	1895	1157	1701	1645	2193	1711	2180	769	2159
AT5G15330	5	4980374	4982231	+	1858	522	579	618	188	926	793	681	712	689	1039	1062	1340	740	1470
AT5G15340	5	4982273	4984398	-	2126	207	183	208	91	242	252	185	44	31	74	56	105	16	57
AT5G15350	5	4984919	4986377	-	1459	2513	2507	2846	1102	4937	5081	4646	3286	3102	4392	5424	7031	2539	7207
AT5G15360	5	4987437	4989182	-	1746	37	56	20	10	2	28	11	5	12	14	10	6	2	8
AT5G15380	5	4991347	4994924	+	3578	10	15	11	4	2	6	16	2	2	2	4	4	0	2
AT5G15390	5	4995138	4997489	+	2352	798	734	751	394	829	786	603	476	456	586	620	807	128	604
AT5G15400	5	4997489	5003253	-	5765	6322	6035	5384	1746	6285	5796	4072	5259	4543	5663	4454	6053	2197	5336
AT5G15410	5	5003226	5006882	-	3657	3337	3222	2786	1286	3100	3188	2678	3768	3397	4096	3341	4082	1303	3766
AT5G15420	5	5007826	5008964	-	1139	18	19	2	8	12	14	10	0	0	0	0	0	2	0
AT5G15430	5	5009687	5011856	+	2170	42	38	41	10	50	42	22	20	26	22	14	26	12	32
AT5G15440	5	5012061	5014281	+	2221	1308	1410	1385	390	1745	1515	1069	1734	1666	2037	1911	2569	894	2186
AT5G15450	5	5014212	5018347	-	4136	6695	5823	5967	2379	6277	6111	4272	11026	11492	15185	11167	14561	3716	10179
AT5G15460	5	5018680	5020926	-	2247	859	876	788	210	790	907	543	783	654	724	598	791	262	791
AT5G15470	5	5020941	5024750	-	3810	2033	1759	1600	552	2016	1985	1306	1197	1294	1259	1162	1488	490	1478
AT5G15480	5	5025952	5027160	-	1209	8	4	4	2	8	0	2	2	0	0	2	0	0	0
AT5G15490	5	5027638	5030245	-	2608	2351	2309	2042	714	2241	2329	1552	2099	1997	2403	1964	2428	862	2170
AT5G15500	5	5031648	5033540	-	1893	1910	1690	1834	776	1901	2236	1311	1533	1677	2402	1662	1802	472	1188
AT5G15510	5	5033933	5036824	+	2892	312	400	362	142	466	482	301	196	232	283	228	378	94	342
AT5G15520	5	5037021	5038754	-	1734	772	791	650	212	862	831	482	459	504	587	436	718	206	550
AT5G15530	5	5038563	5040840	+	2278	574	716	595	147	562	454	350	782	731	725	674	788	334	869
AT5G15533	5	5040657	5040836	-	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G15537	5	5040957	5045549	-	4593	1382	1202	1207	308	1420	1191	893	928	767	918	914	957	498	1042
AT5G15540	5	5047515	5057666	-	10152	6079	5289	5419	2176	5786	5441	4208	3787	3491	3875	3316	4883	1350	3715
AT5G15550	5	5058672	5062144	-	3473	1946	1913	1710	564	2039	1965	1373	1032	731	1015	958	1233	483	1115
AT5G15560	5	5064051	5064889	+	839	2	0	0	0	0	2	0	0	0	0	0	0	0	0
AT5G15570	5	5066204	5068199	+	1996	1604	1516	1442	523	1721	1742	1151	1005	799	1034	954	1331	390	1129
AT5G15580	5	5068237	5072492	-	4256	2524	2924	2545	1126	3319	3305	2397	2317	2015	2094	2130	3534	1082	3246
AT5G15581	5	5071829	5072140	+	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G15600	5	5078200	5079327	+	1128	136	72	82	30	126	90	50	254	225	350	300	236	111	246
AT5G15610	5	5079458	5082288	+	2831	3791	3586	3252	890	3838	3688	2622	2894	2576	3477	2663	3775	1086	3129
AT5G15620	5	5082465	5084136	+	1672	10	7	2	0	5	3	10	9	2	4	6	2	0	7
AT5G15630	5	5084524	5086811	+	2288	403	365	343	118	420	448	231	323	290	366	282	352	114	382
AT5G15640	5	5087219	5090047	+	2829	1359	1414	1282	424	1897	1740	1092	631	600	786	636	819	292	787
AT5G15650	5	5092140	5095302	+	3163	6115	5771	5016	2254	6997	6440	4764	3241	3290	4026	3368	4106	1416	4058
AT5G15660	5	5095652	5097041	+	1390	6	4	6	0	11	4	8	5	0	4	4	8	0	10
AT5G15670	5	5099595	5100407	+	813	2	2	2	2	0	2	4	0	0	4	0	0	0	0
AT5G15680	5	5100916	5111105	-	10190	8522	8327	7626	2799	8048	7057	5374	5804	5156	5917	4796	6508	2076	5100
AT5G15685	5	5111820	5113456	+	1637	16	23	10	4	13	15	12	1	0	0	0	0	0	0
AT5G15690	5	5113823	5114477	-	655	15	2	7	0	4	4	3	0	2	0	0	0	0	0
AT5G15700	5	5114761	5121841	-	7081	2145	1774	1673	612	1942	1942	1280	574	592	732	546	896	170	622
AT5G15710	5	5122428	5124947	+	2520	1220	1209	1082	342	1395	1210	916	1142	962	1221	978	1434	501	1260
AT5G15720	5	5124525	5126486	-	1962	54	68	64	11	58	58	43	48	38	45	54	32	16	41
AT5G15725	5	5127375	5128418	+	1044	0	1	2	0	1	4	0	0	2	0	0	0	0	0
AT5G15730	5	5130449	5133267	+	2819	1539	1425	1452	600	2053	1868	1365	1204	1001	1145	1095	1344	479	1234
AT5G15740	5	5134507	5137707	-	3201	2410	2165	1860	460	2165	2110	1235	1632	1436	1665	1256	1683	570	1309
AT5G15745	5	5137456	5137758	+	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G15750	5	5141035	5142890	+	1856	1474	1413	1297	424	1542	1532	945	1030	909	1199	994	1366	569	1208
AT5G15760	5	5142990	5144606	+	1617	300	368	300	55	272	303	196	258	251	335	209	340	114	286
AT5G15770	5	5144091	5144580	-	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G15780	5	5144629	5146458	-	1830	621	579	708	386	721	532	424	655	570	640	536	786	593	800
AT5G15790	5	5148722	5151433	+	2712	579	654	548	126	617	658	352	512	471	580	483	561	215	515
AT5G15800	5	5151334	5154253	-	2920	118	65	52	10	63	83	52	36	26	46	24	62	18	56
AT5G15802	5	5156244	5157545	-	1302	743	802	681	258	775	823	541	740	616	864	697	900	386	838
AT5G15810	5	5157841	5161363	+	3523	3100	3154	2586	910	3225	3138	2250	2148	1818	2472	1988	2930	942	2314
AT5G15820	5	5161724	5163195	+	1472	263	169	226	158	336	313	273	52	58	88	62	176	24	106
AT5G15830	5	5168194	5169365	+	1172	88	172	124	24	205	193	102	594	541	726	506	872	268	642
AT5G15840	5	5170162	5173085	-	2924	84	91	65	15	55	101	68	22	31	38	28	35	17	35
AT5G15843	5	5170416	5172382	+	1967	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G15850	5	5176091	5177897	-	1807	1060	959	1218	456	1033	878	780	8726	8307	11826	7703	10660	3163	8078
AT5G15853	5	5178107	5178395	+	289	0	1	1	0	4	1	0	3	1	5	1	2	3	2
AT5G15860	5	5178157	5181761	-	3605	1221	945	1059	396	1338	1062	659	1855	1694	2718	2108	2613	636	2008
AT5G15870	5	5182367	5184948	-	2582	493	395	414	193	607	467	448	258	249	391	324	578	171	480
AT5G15880	5	5185651	5187706	+	2056	1511	1261	1287	487	1478	1422	998	1247	1111	1452	1106	1574	543	1425
AT5G15890	5	5187587	5189348	-	1762	138	92	104	15	103	74	56	51	58	46	66	66	18	64
AT5G15900	5	5189376	5192176	-	2801	86	56	56	20	42	43	35	29	44	66	45	37	26	22
AT5G15910	5	5192842	5195396	+	2555	936	940	846	250	952	1051	482	1686	1604	1898	1320	1641	560	1336
AT5G15920	5	5195593	5199697	+	4105	1954	1645	1622	626	1987	1915	1161	1280	1103	1331	992	1634	411	1179
AT5G15930	5	5199711	5202452	+	2742	1305	1419	1201	378	1670	1522	1050	1222	1194	1396	1206	1576	544	1504
AT5G15940	5	5202466	5204883	+	2418	26	17	20	6	24	24	12	36	6	48	30	41	15	19
AT5G15950	5	5205869	5208036	+	2168	835	983	644	154	478	512	258	2040	1552	1568	811	766	210	488
AT5G15960	5	5209717	5210826	+	1110	251	288	234	128	252	528	242	195	280	312	292	276	145	191
AT5G15970	5	5211719	5212743	+	1025	21309	23899	18325	8242	20071	31975	13455	4621	5267	7359	5661	6212	2455	5775
AT5G15980	5	5213062	5215674	+	2613	1513	1300	1063	412	1334	1329	793	649	607	698	471	764	176	644
AT5G16000	5	5223934	5227288	+	3355	3114	3061	2683	806	3387	3409	2363	2297	1947	2022	1980	2903	1371	3352
AT5G16010	5	5227747	5229117	+	1371	4970	4616	4192	1484	4642	4454	2656	5039	4666	6191	5059	5773	2391	4749
AT5G16020	5	5229513	5232311	+	2799	14	14	6	0	6	12	12	14	8	8	5	19	4	22
AT5G16023	5	5232532	5233036	-	505	61	44	74	26	110	161	120	380	196	227	216	389	116	596
AT5G16030	5	5237970	5240748	+	2779	11120	13618	13623	5410	14209	13366	9311	30163	26109	28935	28006	37815	16460	39619
AT5G16040	5	5240675	5243473	-	2799	1162	1138	1071	442	1176	1265	766	737	594	787	744	986	297	780
AT5G16050	5	5243555	5245838	-	2284	5692	6110	5419	1736	6158	5848	4019	6969	6050	7516	6480	8222	2850	6700
AT5G16060	5	5246080	5247442	+	1363	924	907	822	364	935	1010	552	463	440	481	393	589	202	494
AT5G16070	5	5247354	5251179	-	3826	3650	3761	3101	1247	4135	3902	2652	2721	2304	2833	2369	3772	978	3118
AT5G16080	5	5252251	5253790	-	1540	34	35	32	18	34	28	20	32	48	46	32	65	18	42
AT5G16090	5	5255797	5257351	-	1555	6	6	2	2	2	8	6	0	4	0	0	0	0	0
AT5G16100	5	5257609	5259924	-	2316	5	8	1	4	1	4	5	2	0	0	0	0	1	0
AT5G16110	5	5260522	5262840	-	2319	9110	10467	8993	3266	10569	8165	7214	10146	7521	10289	8809	11528	4898	11846
AT5G16120	5	5265473	5268078	+	2606	2873	3143	3514	1272	4908	4565	3729	3374	3386	4665	4326	5732	1938	5730
AT5G16130	5	5268421	5270199	+	1779	10068	10497	8911	3402	10690	11198	7029	8231	7483	9411	7468	10927	3315	7862
AT5G16140	5	5270160	5271963	-	1804	1220	1079	1075	344	1365	1203	870	1153	993	1351	1168	1385	571	1308
AT5G16150	5	5272476	5275815	+	3340	6971	8824	7599	2441	9478	8009	6444	11149	9383	11587	11254	13260	5344	14252
AT5G16160	5	5275695	5276643	-	949	179	135	165	55	130	159	91	107	124	165	105	158	51	165
AT5G16170	5	5277787	5279821	+	2035	36	29	33	10	69	46	40	36	32	34	44	48	14	50
AT5G16180	5	5279884	5283102	+	3219	2598	2273	2490	934	3247	3238	2214	1589	1553	2192	1847	3035	591	2394
AT5G16190	5	5283447	5286842	-	3396	246	207	237	84	358	462	240	135	148	270	252	346	114	204
AT5G16200	5	5289401	5290506	-	1106	258	190	186	122	240	316	198	201	152	223	187	208	42	141
AT5G16210	5	5290696	5298169	-	7474	4774	4130	4060	1649	5016	4830	3347	2912	2755	3180	2760	3798	1133	3377
AT5G16220	5	5298112	5300642	-	2531	1354	1789	1309	420	1250	1126	895	1468	1214	1628	1369	1734	804	1597
AT5G16230	5	5302905	5306088	+	3184	170	177	188	60	223	276	188	82	90	72	80	144	28	112
AT5G16240	5	5306740	5309961	+	3222	1384	1449	1397	424	1523	1369	926	1595	1469	1524	1240	1847	807	1606
AT5G16250	5	5310052	5310951	-	900	993	1380	1251	571	1233	1190	762	1100	1097	1262	1188	1604	727	1446
AT5G16260	5	5311141	5315834	+	4694	3075	3170	3058	1226	4018	3570	2732	3129	2694	3511	3368	4282	1575	3972
AT5G16270	5	5316197	5322700	+	6504	7873	7188	7075	2536	8846	8256	5951	5709	5190	6061	5095	7185	1785	6016
AT5G16280	5	5323133	5331694	-	8562	5277	5109	4903	1480	5158	4735	3463	3921	3560	3928	3509	4726	1616	4364
AT5G16285	5	5332830	5333102	-	273	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AT5G16290	5	5333750	5337784	+	4035	2379	2556	2379	842	2984	2651	1829	2000	1925	2336	2089	2711	869	2369
AT5G16300	5	5337895	5342432	+	4538	4092	3161	3303	1350	3754	4120	2928	1631	1659	1701	1421	2397	368	1938
AT5G16310	5	5342391	5344285	-	1895	867	837	870	316	953	1046	620	889	760	951	819	1069	365	1064
AT5G16320	5	5344495	5346106	+	1612	610	641	630	206	688	687	518	574	432	535	482	656	312	773
AT5G16330	5	5346163	5346977	-	815	4	7	8	0	14	5	1	2	0	7	2	2	2	0
AT5G16340	5	5348993	5351095	-	2103	131	145	154	72	177	176	157	168	180	287	249	368	109	289
AT5G16350	5	5352572	5355070	+	2499	152	147	188	38	186	135	103	301	319	385	293	414	140	267
