#node	identifier	category	term ID	term description
MIK2	3702.Q8VZG8	GO Component	GO:0055044	Symplast
MIK2	3702.Q8VZG8	GO Component	GO:0070161	Anchoring junction
MIK2	3702.Q8VZG8	GO Component	GO:0071944	Cell periphery
MIK2	3702.Q8VZG8	GO Component	GO:0090406	Pollen tube
MIK2	3702.Q8VZG8	GO Component	GO:0110165	Cellular anatomical entity
MIK2	3702.Q8VZG8	GO Component	GO:0120025	Plasma membrane bounded cell projection
MIK2	3702.Q8VZG8	STRING clusters	CL:38932	Mixed, incl. Prolamin-like, and Knottins
MIK2	3702.Q8VZG8	STRING clusters	CL:38934	Mixed, incl. Prolamin-like, and Knottins
MIK2	3702.Q8VZG8	STRING clusters	CL:38935	Mixed, incl. Knottins, and Taxis
MIK2	3702.Q8VZG8	STRING clusters	CL:38936	Mixed, incl. Taxis, and Prolamin-like domain
MIK2	3702.Q8VZG8	STRING clusters	CL:38937	Taxis, and Regulation of pollen tube growth
MIK2	3702.Q8VZG8	STRING clusters	CL:38939	Mixed, incl. Protein LURE 1.1-1.6, defensin-like domain, and Pollen receptor-like kinase 1-6/SFR4-like
MIK2	3702.Q8VZG8	COMPARTMENTS	GOCC:0042995	Cell projection
MIK2	3702.Q8VZG8	COMPARTMENTS	GOCC:0090406	Pollen tube
MIK2	3702.Q8VZG8	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MIK2	3702.Q8VZG8	COMPARTMENTS	GOCC:0120025	Plasma membrane bounded cell projection
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0025	Alternative splicing
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0067	ATP-binding
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0325	Glycoprotein
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0418	Kinase
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0433	Leucine-rich repeat
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0472	Membrane
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0547	Nucleotide-binding
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0597	Phosphoprotein
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0675	Receptor
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0677	Repeat
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0723	Serine/threonine-protein kinase
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0732	Signal
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0808	Transferase
MIK2	3702.Q8VZG8	UniProt Keywords	KW-0812	Transmembrane
MIK2	3702.Q8VZG8	UniProt Keywords	KW-1003	Cell membrane
MIK2	3702.Q8VZG8	UniProt Keywords	KW-1133	Transmembrane helix
MIK2	3702.Q8VZG8	Pfam	PF08263	Leucine rich repeat N-terminal domain
MIK2	3702.Q8VZG8	InterPro	IPR000719	Protein kinase domain
MIK2	3702.Q8VZG8	InterPro	IPR001611	Leucine-rich repeat
MIK2	3702.Q8VZG8	InterPro	IPR003591	Leucine-rich repeat, typical subtype
MIK2	3702.Q8VZG8	InterPro	IPR008266	Tyrosine-protein kinase, active site
MIK2	3702.Q8VZG8	InterPro	IPR011009	Protein kinase-like domain superfamily
MIK2	3702.Q8VZG8	InterPro	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
MIK2	3702.Q8VZG8	InterPro	IPR017441	Protein kinase, ATP binding site
MIK2	3702.Q8VZG8	InterPro	IPR032675	Leucine-rich repeat domain superfamily
MIK2	3702.Q8VZG8	SMART	SM00370	Leucine-rich repeats, outliers
MVA3.30	3702.Q9FN83	GO Process	GO:0006950	Response to stress
MVA3.30	3702.Q9FN83	GO Process	GO:0006952	Defense response
MVA3.30	3702.Q9FN83	GO Process	GO:0007154	Cell communication
MVA3.30	3702.Q9FN83	GO Process	GO:0007165	Signal transduction
MVA3.30	3702.Q9FN83	GO Process	GO:0009987	Cellular process
MVA3.30	3702.Q9FN83	GO Process	GO:0023052	Signaling
MVA3.30	3702.Q9FN83	GO Process	GO:0050789	Regulation of biological process
MVA3.30	3702.Q9FN83	GO Process	GO:0050794	Regulation of cellular process
MVA3.30	3702.Q9FN83	GO Process	GO:0050896	Response to stimulus
MVA3.30	3702.Q9FN83	GO Process	GO:0051716	Cellular response to stimulus
MVA3.30	3702.Q9FN83	GO Process	GO:0065007	Biological regulation
MVA3.30	3702.Q9FN83	GO Function	GO:0000166	Nucleotide binding
MVA3.30	3702.Q9FN83	GO Function	GO:0005488	Binding
MVA3.30	3702.Q9FN83	GO Function	GO:0017076	Purine nucleotide binding
MVA3.30	3702.Q9FN83	GO Function	GO:0030554	Adenyl nucleotide binding
MVA3.30	3702.Q9FN83	GO Function	GO:0032553	Ribonucleotide binding
MVA3.30	3702.Q9FN83	GO Function	GO:0032555	Purine ribonucleotide binding
MVA3.30	3702.Q9FN83	GO Function	GO:0032559	Adenyl ribonucleotide binding
MVA3.30	3702.Q9FN83	GO Function	GO:0036094	Small molecule binding
MVA3.30	3702.Q9FN83	GO Function	GO:0043167	Ion binding
MVA3.30	3702.Q9FN83	GO Function	GO:0043168	Anion binding
MVA3.30	3702.Q9FN83	GO Function	GO:0043531	ADP binding
MVA3.30	3702.Q9FN83	GO Function	GO:0097159	Organic cyclic compound binding
MVA3.30	3702.Q9FN83	GO Function	GO:0097367	Carbohydrate derivative binding
MVA3.30	3702.Q9FN83	GO Function	GO:1901265	Nucleoside phosphate binding
MVA3.30	3702.Q9FN83	GO Function	GO:1901363	Heterocyclic compound binding
MVA3.30	3702.Q9FN83	STRING clusters	CL:41975	Mostly uncharacterized, incl. Exostosin-like, and Peptidase C14, caspase domain
MVA3.30	3702.Q9FN83	STRING clusters	CL:41976	Mostly uncharacterized, incl. Exostosin-like, and Peptidase C14, caspase domain
MVA3.30	3702.Q9FN83	STRING clusters	CL:41977	Mixed, incl. Exostosin-like, and Peptidase C14, caspase domain
MVA3.30	3702.Q9FN83	STRING clusters	CL:41978	Mostly uncharacterized, incl. Peptidase C14, caspase domain, and Exostosin family
MVA3.30	3702.Q9FN83	STRING clusters	CL:42054	Mostly uncharacterized, incl. Fn3-like domain, and rRNA-processing protein Efg1
MVA3.30	3702.Q9FN83	STRING clusters	CL:42057	Mixed, incl. Fn3-like domain, and ANTH domain
MVA3.30	3702.Q9FN83	Reactome	MAP-168249	Innate Immune System
MVA3.30	3702.Q9FN83	Reactome	MAP-168256	Immune System
MVA3.30	3702.Q9FN83	Reactome	MAP-6798695	Neutrophil degranulation
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0005622	Intracellular
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0005634	Nucleus
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0012505	Endomembrane system
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0043226	Organelle
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0043229	Intracellular organelle
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
MVA3.30	3702.Q9FN83	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
MVA3.30	3702.Q9FN83	UniProt Keywords	KW-0433	Leucine-rich repeat
MVA3.30	3702.Q9FN83	UniProt Keywords	KW-0677	Repeat
MVA3.30	3702.Q9FN83	Pfam	PF00931	NB-ARC domain
MVA3.30	3702.Q9FN83	Pfam	PF07725	Leucine Rich Repeat
MVA3.30	3702.Q9FN83	InterPro	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
MVA3.30	3702.Q9FN83	InterPro	IPR002182	NB-ARC
MVA3.30	3702.Q9FN83	InterPro	IPR003591	Leucine-rich repeat, typical subtype
MVA3.30	3702.Q9FN83	InterPro	IPR011713	Leucine-rich repeat 3
MVA3.30	3702.Q9FN83	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
MVA3.30	3702.Q9FN83	InterPro	IPR032675	Leucine-rich repeat domain superfamily
MVA3.30	3702.Q9FN83	InterPro	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
MVA3.30	3702.Q9FN83	InterPro	IPR036390	Winged helix DNA-binding domain superfamily
MVA3.30	3702.Q9FN83	InterPro	IPR042197	Apoptotic protease-activating factors, helical domain
MVA3.30	3702.Q9FN83	InterPro	IPR044974	Disease resistance protein, plants
MVA3.30	3702.Q9FN83	InterPro	IPR045344	C-JID domain
MVA3.30	3702.Q9FN83	SMART	SM00255	Toll - interleukin 1 - resistance
MVA3.30	3702.Q9FN83	SMART	SM00370	Leucine-rich repeats, outliers
PAD4	3702.Q9S745	GO Process	GO:0000160	Phosphorelay signal transduction system
PAD4	3702.Q9S745	GO Process	GO:0001666	Response to hypoxia
PAD4	3702.Q9S745	GO Process	GO:0002213	Defense response to insect
PAD4	3702.Q9S745	GO Process	GO:0002376	Immune system process
PAD4	3702.Q9S745	GO Process	GO:0002831	Regulation of response to biotic stimulus
PAD4	3702.Q9S745	GO Process	GO:0002833	Positive regulation of response to biotic stimulus
PAD4	3702.Q9S745	GO Process	GO:0006629	Lipid metabolic process
PAD4	3702.Q9S745	GO Process	GO:0006950	Response to stress
PAD4	3702.Q9S745	GO Process	GO:0006952	Defense response
PAD4	3702.Q9S745	GO Process	GO:0006955	Immune response
PAD4	3702.Q9S745	GO Process	GO:0007154	Cell communication
PAD4	3702.Q9S745	GO Process	GO:0007165	Signal transduction
PAD4	3702.Q9S745	GO Process	GO:0007275	Multicellular organism development
PAD4	3702.Q9S745	GO Process	GO:0008152	Metabolic process
PAD4	3702.Q9S745	GO Process	GO:0008219	Cell death
PAD4	3702.Q9S745	GO Process	GO:0009056	Catabolic process
PAD4	3702.Q9S745	GO Process	GO:0009314	Response to radiation
PAD4	3702.Q9S745	GO Process	GO:0009411	Response to UV
PAD4	3702.Q9S745	GO Process	GO:0009416	Response to light stimulus
PAD4	3702.Q9S745	GO Process	GO:0009605	Response to external stimulus
PAD4	3702.Q9S745	GO Process	GO:0009607	Response to biotic stimulus
PAD4	3702.Q9S745	GO Process	GO:0009617	Response to bacterium
PAD4	3702.Q9S745	GO Process	GO:0009625	Response to insect
PAD4	3702.Q9S745	GO Process	GO:0009626	Plant-type hypersensitive response
PAD4	3702.Q9S745	GO Process	GO:0009627	Systemic acquired resistance
PAD4	3702.Q9S745	GO Process	GO:0009628	Response to abiotic stimulus
PAD4	3702.Q9S745	GO Process	GO:0009653	Anatomical structure morphogenesis
PAD4	3702.Q9S745	GO Process	GO:0009719	Response to endogenous stimulus
PAD4	3702.Q9S745	GO Process	GO:0009723	Response to ethylene
PAD4	3702.Q9S745	GO Process	GO:0009725	Response to hormone
PAD4	3702.Q9S745	GO Process	GO:0009743	Response to carbohydrate
PAD4	3702.Q9S745	GO Process	GO:0009751	Response to salicylic acid
PAD4	3702.Q9S745	GO Process	GO:0009755	Hormone-mediated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0009838	Abscission
PAD4	3702.Q9S745	GO Process	GO:0009862	Systemic acquired resistance, salicylic acid mediated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0009863	Salicylic acid mediated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0009873	Ethylene-activated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0009889	Regulation of biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0009891	Positive regulation of biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0009893	Positive regulation of metabolic process
PAD4	3702.Q9S745	GO Process	GO:0009966	Regulation of signal transduction
PAD4	3702.Q9S745	GO Process	GO:0009967	Positive regulation of signal transduction
PAD4	3702.Q9S745	GO Process	GO:0009968	Negative regulation of signal transduction
PAD4	3702.Q9S745	GO Process	GO:0009987	Cellular process
PAD4	3702.Q9S745	GO Process	GO:0010033	Response to organic substance
PAD4	3702.Q9S745	GO Process	GO:0010104	Regulation of ethylene-activated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0010105	Negative regulation of ethylene-activated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0010150	Leaf senescence
PAD4	3702.Q9S745	GO Process	GO:0010225	Response to UV-C
PAD4	3702.Q9S745	GO Process	GO:0010310	Regulation of hydrogen peroxide metabolic process
PAD4	3702.Q9S745	GO Process	GO:0010337	Regulation of salicylic acid metabolic process
PAD4	3702.Q9S745	GO Process	GO:0010353	Response to trehalose
PAD4	3702.Q9S745	GO Process	GO:0010565	Regulation of cellular ketone metabolic process
PAD4	3702.Q9S745	GO Process	GO:0010618	Aerenchyma formation
PAD4	3702.Q9S745	GO Process	GO:0010646	Regulation of cell communication
PAD4	3702.Q9S745	GO Process	GO:0010647	Positive regulation of cell communication
PAD4	3702.Q9S745	GO Process	GO:0010648	Negative regulation of cell communication
PAD4	3702.Q9S745	GO Process	GO:0010941	Regulation of cell death
PAD4	3702.Q9S745	GO Process	GO:0010942	Positive regulation of cell death
PAD4	3702.Q9S745	GO Process	GO:0012501	Programmed cell death
PAD4	3702.Q9S745	GO Process	GO:0014070	Response to organic cyclic compound
PAD4	3702.Q9S745	GO Process	GO:0016042	Lipid catabolic process
PAD4	3702.Q9S745	GO Process	GO:0019222	Regulation of metabolic process
PAD4	3702.Q9S745	GO Process	GO:0023051	Regulation of signaling
PAD4	3702.Q9S745	GO Process	GO:0023052	Signaling
PAD4	3702.Q9S745	GO Process	GO:0023056	Positive regulation of signaling
PAD4	3702.Q9S745	GO Process	GO:0023057	Negative regulation of signaling
PAD4	3702.Q9S745	GO Process	GO:0031323	Regulation of cellular metabolic process
PAD4	3702.Q9S745	GO Process	GO:0031325	Positive regulation of cellular metabolic process
PAD4	3702.Q9S745	GO Process	GO:0031326	Regulation of cellular biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0031347	Regulation of defense response
PAD4	3702.Q9S745	GO Process	GO:0031348	Negative regulation of defense response
PAD4	3702.Q9S745	GO Process	GO:0031349	Positive regulation of defense response
PAD4	3702.Q9S745	GO Process	GO:0032101	Regulation of response to external stimulus
PAD4	3702.Q9S745	GO Process	GO:0032103	Positive regulation of response to external stimulus
PAD4	3702.Q9S745	GO Process	GO:0032501	Multicellular organismal process
PAD4	3702.Q9S745	GO Process	GO:0032502	Developmental process
PAD4	3702.Q9S745	GO Process	GO:0032870	Cellular response to hormone stimulus
PAD4	3702.Q9S745	GO Process	GO:0033554	Cellular response to stress
PAD4	3702.Q9S745	GO Process	GO:0034050	Programmed cell death induced by symbiont
PAD4	3702.Q9S745	GO Process	GO:0034285	Response to disaccharide
PAD4	3702.Q9S745	GO Process	GO:0035556	Intracellular signal transduction
PAD4	3702.Q9S745	GO Process	GO:0036293	Response to decreased oxygen levels
PAD4	3702.Q9S745	GO Process	GO:0042221	Response to chemical
PAD4	3702.Q9S745	GO Process	GO:0042742	Defense response to bacterium
PAD4	3702.Q9S745	GO Process	GO:0042762	Regulation of sulfur metabolic process
PAD4	3702.Q9S745	GO Process	GO:0043207	Response to external biotic stimulus
PAD4	3702.Q9S745	GO Process	GO:0043455	Regulation of secondary metabolic process
PAD4	3702.Q9S745	GO Process	GO:0044238	Primary metabolic process
PAD4	3702.Q9S745	GO Process	GO:0044403	Biological process involved in symbiotic interaction
PAD4	3702.Q9S745	GO Process	GO:0044419	Biological process involved in interspecies interaction between organisms
PAD4	3702.Q9S745	GO Process	GO:0045087	Innate immune response
PAD4	3702.Q9S745	GO Process	GO:0048366	Leaf development
PAD4	3702.Q9S745	GO Process	GO:0048367	Shoot system development
PAD4	3702.Q9S745	GO Process	GO:0048518	Positive regulation of biological process
PAD4	3702.Q9S745	GO Process	GO:0048519	Negative regulation of biological process
PAD4	3702.Q9S745	GO Process	GO:0048522	Positive regulation of cellular process
PAD4	3702.Q9S745	GO Process	GO:0048523	Negative regulation of cellular process
PAD4	3702.Q9S745	GO Process	GO:0048583	Regulation of response to stimulus
PAD4	3702.Q9S745	GO Process	GO:0048584	Positive regulation of response to stimulus
PAD4	3702.Q9S745	GO Process	GO:0048585	Negative regulation of response to stimulus
PAD4	3702.Q9S745	GO Process	GO:0048646	Anatomical structure formation involved in morphogenesis
PAD4	3702.Q9S745	GO Process	GO:0048731	System development
PAD4	3702.Q9S745	GO Process	GO:0048827	Phyllome development
PAD4	3702.Q9S745	GO Process	GO:0048856	Anatomical structure development
PAD4	3702.Q9S745	GO Process	GO:0050789	Regulation of biological process
PAD4	3702.Q9S745	GO Process	GO:0050794	Regulation of cellular process
PAD4	3702.Q9S745	GO Process	GO:0050829	Defense response to Gram-negative bacterium
PAD4	3702.Q9S745	GO Process	GO:0050896	Response to stimulus
PAD4	3702.Q9S745	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
PAD4	3702.Q9S745	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
PAD4	3702.Q9S745	GO Process	GO:0051176	Positive regulation of sulfur metabolic process
PAD4	3702.Q9S745	GO Process	GO:0051702	Biological process involved in interaction with symbiont
PAD4	3702.Q9S745	GO Process	GO:0051707	Response to other organism
PAD4	3702.Q9S745	GO Process	GO:0051716	Cellular response to stimulus
PAD4	3702.Q9S745	GO Process	GO:0052318	Regulation of phytoalexin metabolic process
PAD4	3702.Q9S745	GO Process	GO:0052319	Regulation of phytoalexin biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0052320	Positive regulation of phytoalexin metabolic process
PAD4	3702.Q9S745	GO Process	GO:0052322	Positive regulation of phytoalexin biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0060866	Leaf abscission
PAD4	3702.Q9S745	GO Process	GO:0062012	Regulation of small molecule metabolic process
PAD4	3702.Q9S745	GO Process	GO:0065007	Biological regulation
PAD4	3702.Q9S745	GO Process	GO:0070297	Regulation of phosphorelay signal transduction system
PAD4	3702.Q9S745	GO Process	GO:0070298	Negative regulation of phosphorelay signal transduction system
PAD4	3702.Q9S745	GO Process	GO:0070482	Response to oxygen levels
PAD4	3702.Q9S745	GO Process	GO:0070887	Cellular response to chemical stimulus
PAD4	3702.Q9S745	GO Process	GO:0071310	Cellular response to organic substance
PAD4	3702.Q9S745	GO Process	GO:0071322	Cellular response to carbohydrate stimulus
PAD4	3702.Q9S745	GO Process	GO:0071324	Cellular response to disaccharide stimulus
PAD4	3702.Q9S745	GO Process	GO:0071327	Cellular response to trehalose stimulus
PAD4	3702.Q9S745	GO Process	GO:0071369	Cellular response to ethylene stimulus
PAD4	3702.Q9S745	GO Process	GO:0071407	Cellular response to organic cyclic compound
PAD4	3702.Q9S745	GO Process	GO:0071446	Cellular response to salicylic acid stimulus
PAD4	3702.Q9S745	GO Process	GO:0071495	Cellular response to endogenous stimulus
PAD4	3702.Q9S745	GO Process	GO:0071704	Organic substance metabolic process
PAD4	3702.Q9S745	GO Process	GO:0080134	Regulation of response to stress
PAD4	3702.Q9S745	GO Process	GO:0080142	Regulation of salicylic acid biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:0080151	Positive regulation of salicylic acid mediated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:0090693	Plant organ senescence
PAD4	3702.Q9S745	GO Process	GO:0098542	Defense response to other organism
PAD4	3702.Q9S745	GO Process	GO:0099402	Plant organ development
PAD4	3702.Q9S745	GO Process	GO:1900367	Positive regulation of defense response to insect
PAD4	3702.Q9S745	GO Process	GO:1900376	Regulation of secondary metabolite biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:1900378	Positive regulation of secondary metabolite biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:1900424	Regulation of defense response to bacterium
PAD4	3702.Q9S745	GO Process	GO:1900426	Positive regulation of defense response to bacterium
PAD4	3702.Q9S745	GO Process	GO:1901182	Regulation of camalexin biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:1901183	Positive regulation of camalexin biosynthetic process
PAD4	3702.Q9S745	GO Process	GO:1901575	Organic substance catabolic process
PAD4	3702.Q9S745	GO Process	GO:1901700	Response to oxygen-containing compound
PAD4	3702.Q9S745	GO Process	GO:1901701	Cellular response to oxygen-containing compound
PAD4	3702.Q9S745	GO Process	GO:1902531	Regulation of intracellular signal transduction
PAD4	3702.Q9S745	GO Process	GO:1902532	Negative regulation of intracellular signal transduction
PAD4	3702.Q9S745	GO Process	GO:2000022	Regulation of jasmonic acid mediated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:2000031	Regulation of salicylic acid mediated signaling pathway
PAD4	3702.Q9S745	GO Process	GO:2000068	Regulation of defense response to insect
PAD4	3702.Q9S745	GO Process	GO:2000377	Regulation of reactive oxygen species metabolic process
PAD4	3702.Q9S745	GO Function	GO:0003824	Catalytic activity
PAD4	3702.Q9S745	GO Function	GO:0016298	Lipase activity
PAD4	3702.Q9S745	GO Function	GO:0016740	Transferase activity
PAD4	3702.Q9S745	GO Function	GO:0016787	Hydrolase activity
PAD4	3702.Q9S745	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
PAD4	3702.Q9S745	GO Component	GO:0005622	Intracellular anatomical structure
PAD4	3702.Q9S745	GO Component	GO:0005634	Nucleus
PAD4	3702.Q9S745	GO Component	GO:0005737	Cytoplasm
PAD4	3702.Q9S745	GO Component	GO:0005829	Cytosol
PAD4	3702.Q9S745	GO Component	GO:0032991	Protein-containing complex
PAD4	3702.Q9S745	GO Component	GO:0043226	Organelle
PAD4	3702.Q9S745	GO Component	GO:0043227	Membrane-bounded organelle
PAD4	3702.Q9S745	GO Component	GO:0043229	Intracellular organelle
PAD4	3702.Q9S745	GO Component	GO:0043231	Intracellular membrane-bounded organelle
PAD4	3702.Q9S745	GO Component	GO:0106093	EDS1 disease-resistance complex
PAD4	3702.Q9S745	GO Component	GO:0110165	Cellular anatomical entity
PAD4	3702.Q9S745	STRING clusters	CL:22145	Mixed, incl. Immune system process, and PUB protein, U-box domain, plant
PAD4	3702.Q9S745	STRING clusters	CL:22146	Mixed, incl. Immune system process, and PUB protein, U-box domain, plant
PAD4	3702.Q9S745	STRING clusters	CL:22272	Mixed, incl. Plant-type hypersensitive response, and NAD+ nucleosidase activity
PAD4	3702.Q9S745	STRING clusters	CL:22273	Mixed, incl. Plant-type hypersensitive response, and NAD+ nucleosidase activity
PAD4	3702.Q9S745	STRING clusters	CL:22275	Mixed, incl. Plant-type hypersensitive response, and NAD+ nucleosidase activity
PAD4	3702.Q9S745	STRING clusters	CL:22276	Mixed, incl. EDS1, EP domain, and Virus X resistance protein-like, coiled-coil domain
PAD4	3702.Q9S745	STRING clusters	CL:22278	Mixed, incl. EDS1, EP domain, and Ligase activity, forming phosphoric ester bonds
PAD4	3702.Q9S745	STRING clusters	CL:22280	Mixed, incl. EDS1, EP domain, and Ligase activity, forming phosphoric ester bonds
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0005622	Intracellular
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0005634	Nucleus
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0005737	Cytoplasm
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0005829	Cytosol
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0005886	Plasma membrane
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0005887	Integral component of plasma membrane
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0016020	Membrane
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0016021	Integral component of membrane
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0031224	Intrinsic component of membrane
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0031226	Intrinsic component of plasma membrane
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0032991	Protein-containing complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0043226	Organelle
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0043229	Intracellular organelle
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0043235	Receptor complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0045323	interleukin-1 receptor complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0071944	Cell periphery
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0098796	Membrane protein complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0098797	Plasma membrane protein complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0098802	Plasma membrane signaling receptor complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0106093	EDS1 disease-resistance complex
PAD4	3702.Q9S745	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
PAD4	3702.Q9S745	UniProt Keywords	KW-0378	Hydrolase
PAD4	3702.Q9S745	UniProt Keywords	KW-0381	Hypersensitive response
PAD4	3702.Q9S745	UniProt Keywords	KW-0442	Lipid degradation
PAD4	3702.Q9S745	UniProt Keywords	KW-0443	Lipid metabolism
PAD4	3702.Q9S745	UniProt Keywords	KW-0539	Nucleus
PAD4	3702.Q9S745	UniProt Keywords	KW-0611	Plant defense
PAD4	3702.Q9S745	UniProt Keywords	KW-0808	Transferase
PAD4	3702.Q9S745	UniProt Keywords	KW-0936	Ethylene signaling pathway
PAD4	3702.Q9S745	UniProt Keywords	KW-0963	Cytoplasm
PAD4	3702.Q9S745	UniProt Keywords	KW-1184	Jasmonic acid signaling pathway
PAD4	3702.Q9S745	Pfam	PF01764	Lipase (class 3)
PAD4	3702.Q9S745	InterPro	IPR002921	Fungal lipase-like domain
PAD4	3702.Q9S745	InterPro	IPR029058	Alpha/Beta hydrolase fold
PAD4	3702.Q9S745	InterPro	IPR041266	EDS1, EP domain
RCH2	3702.Q9LHP4	GO Process	GO:0006468	Protein phosphorylation
RCH2	3702.Q9LHP4	GO Process	GO:0006793	Phosphorus metabolic process
RCH2	3702.Q9LHP4	GO Process	GO:0006796	Phosphate-containing compound metabolic process
RCH2	3702.Q9LHP4	GO Process	GO:0006807	Nitrogen compound metabolic process
RCH2	3702.Q9LHP4	GO Process	GO:0007275	Multicellular organism development
RCH2	3702.Q9LHP4	GO Process	GO:0008152	Metabolic process
RCH2	3702.Q9LHP4	GO Process	GO:0009653	Anatomical structure morphogenesis
RCH2	3702.Q9LHP4	GO Process	GO:0009888	Tissue development
RCH2	3702.Q9LHP4	GO Process	GO:0009987	Cellular process
RCH2	3702.Q9LHP4	GO Process	GO:0010015	Root morphogenesis
RCH2	3702.Q9LHP4	GO Process	GO:0010073	Meristem maintenance
RCH2	3702.Q9LHP4	GO Process	GO:0010074	Maintenance of meristem identity
RCH2	3702.Q9LHP4	GO Process	GO:0010075	Regulation of meristem growth
RCH2	3702.Q9LHP4	GO Process	GO:0010078	Maintenance of root meristem identity
RCH2	3702.Q9LHP4	GO Process	GO:0010082	Regulation of root meristem growth
RCH2	3702.Q9LHP4	GO Process	GO:0010449	Root meristem growth
RCH2	3702.Q9LHP4	GO Process	GO:0016310	Phosphorylation
RCH2	3702.Q9LHP4	GO Process	GO:0019538	Protein metabolic process
RCH2	3702.Q9LHP4	GO Process	GO:0019827	Stem cell population maintenance
RCH2	3702.Q9LHP4	GO Process	GO:0022622	Root system development
RCH2	3702.Q9LHP4	GO Process	GO:0032501	Multicellular organismal process
RCH2	3702.Q9LHP4	GO Process	GO:0032502	Developmental process
RCH2	3702.Q9LHP4	GO Process	GO:0035266	Meristem growth
RCH2	3702.Q9LHP4	GO Process	GO:0036211	Protein modification process
RCH2	3702.Q9LHP4	GO Process	GO:0040007	Growth
RCH2	3702.Q9LHP4	GO Process	GO:0040008	Regulation of growth
